f1,f1ang,f2,f2ang,m,slips
11.897478034205346,26.62484476387705,33.34787434001717,305.0934593746704,3.0,1.0
32.55191278809909,24.473769690561582,29.10532845195025,23.214599520959318,3.0,1.0
15.860229633879385,53.78886697857783,1.6623608575109072,312.83354568983617,3.0,1.0
35.24412788444646,141.9090841664725,24.943264671763732,124.14849979468173,3.0,1.0
23.25091490543435,70.85312414497281,31.41139830173767,297.8080329410659,3.0,1.0
35.269414474194114,84.60804941549918,34.74317864190167,6.279357641176162,3.0,1.0
27.701263603110636,66.23123597831764,34.8720457382876,216.13697936130237,3.0,1.0
29.01017119278562,107.54474299722737,7.761111134405851,199.38024786591708,3.0,1.0
20.05297527706809,181.74914230431744,9.79835022966894,3.572058554166655,3.0,0.0
38.24334538892896,349.68494580633524,24.127590176610006,197.437232957445,3.0,1.0
25.759607969185495,285.1165590754618,18.66552551815705,84.82827655389568,3.0,0.0
16.954201942327188,62.10745324565557,14.38885540756532,1.84554680590733,3.0,1.0
24.255728565116975,289.0262485478996,38.61069826199466,197.93318600276126,3.0,1.0
0.767727932373341,255.63349076309504,8.588803069357315,123.88348878895191,3.0,0.0
12.062992666981973,326.0874275634281,34.04339896351786,282.99274354939536,3.0,1.0
26.4069414997074,156.49442406879217,24.21575012276768,297.21611195724057,3.0,1.0
11.603104288417763,312.15552572302374,27.815901017812877,28.685286899190675,3.0,1.0
24.72061715995366,251.3124909099848,30.954899049720048,150.8840607064747,3.0,1.0
17.150748037830645,98.31332740065957,18.84587872241727,150.77994363367367,3.0,1.0
5.418962568898009,140.31941345632055,38.980265129950226,77.17464117177606,3.0,1.0
11.93129303824123,301.85229227776864,19.21670481452209,212.32565366397924,3.0,1.0
22.798596428050594,290.77642073110405,11.305755465039006,255.74130598994185,3.0,1.0
23.634910449926927,88.38215017862541,36.24871420865154,31.25736418146296,3.0,1.0
22.97300995398315,301.0586006218009,19.32044541257053,181.40185598198988,3.0,1.0
26.128032794285346,340.47254590330147,37.13952474752393,168.9623027364308,3.0,0.0
26.084130800067555,315.99700510589383,21.23969892480678,109.7676543973892,3.0,0.0
17.25673741735896,137.26368997667652,9.0611579906873,101.47804254652524,3.0,1.0
35.86186383404252,194.81824640863437,13.756182375588688,126.65053968015434,3.0,1.0
14.702474801915862,304.54583122853984,39.2833336979946,176.51413718938687,3.0,1.0
17.434597010625072,257.9041539160451,8.402466923020366,98.80223934232191,3.0,0.0
35.67693420062688,255.27777844613698,14.4980615781828,193.98876440149357,3.0,1.0
32.24775956184343,102.69052599752817,11.537320532468488,273.246442466348,3.0,1.0
28.155543341614653,219.8886803786432,28.639957239804712,142.89137193340812,3.0,1.0
4.009075492492045,19.60600166962091,9.268519818560241,44.83327437484115,3.0,0.0
36.77930454978694,106.97306384225145,33.269877240978474,235.05012860630686,3.0,1.0
28.569651981964455,73.00399182863322,38.34406848884083,255.8326591111921,3.0,0.0
39.95388026271466,139.32524674686397,16.65965718856356,91.43185307516221,3.0,1.0
5.97793218631975,265.7626510492358,19.736729843189785,302.33649080519416,3.0,1.0
34.72504229472857,93.79480599827407,31.470494172349177,99.13826391500204,3.0,1.0
6.499717387054993,64.4094328719511,17.66008154826004,264.3180721228605,3.0,0.0
24.622382571353768,303.1328431160669,2.781532142859584,81.54516022789875,3.0,1.0
4.9527993139776605,329.43526702070506,21.74789982526194,153.792513218023,3.0,1.0
33.920329172889375,160.63797467861014,20.88782992083686,276.99448662675263,3.0,1.0
32.29275834900043,88.01919786810339,16.76914132001073,95.34818426070036,3.0,1.0
22.76402954458373,90.85172464887148,11.579678189135997,267.25821112117603,3.0,0.0
16.287331889039987,149.82475958651335,9.77312604487139,132.52850746489528,3.0,1.0
2.766679818205522,288.8794575249997,21.402715474715087,359.9285724042362,3.0,1.0
27.897150925782547,202.13340510132048,6.26089600542326,90.9443675389585,3.0,1.0
18.141707307122754,207.84094086940445,5.187054002997873,38.47438659662928,3.0,0.0
28.88222397881392,352.13663362960324,19.61922505553282,152.07700539358754,3.0,0.0
34.65529303714517,27.963070870304204,14.66857955678934,259.2554747435627,3.0,1.0
39.020860200115436,171.0048215919198,31.27475377334788,344.00389065642224,3.0,0.0
34.23213369570444,172.58482624160914,15.676490572344676,240.1374398907204,3.0,1.0
0.46856336740007887,199.43063127675865,36.32540668142346,194.63056068364827,3.0,1.0
14.399122579134556,60.458485450630086,6.181097365494992,274.4982787125008,3.0,0.0
29.19962249696232,60.81197342364659,36.51871222003606,217.0992807235717,3.0,1.0
6.865187090457621,149.56148194229286,7.012053097809154,245.70487012981445,3.0,0.0
20.84146424816517,218.23821226493158,9.234851607166199,200.14078240708957,3.0,1.0
2.173519533570145,109.00890901227416,8.598784183414647,99.96818197907157,3.0,0.0
7.999860995856003,179.10691348191554,31.346167027438057,272.14589024421,3.0,1.0
0.7408717784245589,355.23261875948407,16.796793098051708,164.01397930859068,3.0,1.0
31.747908134296825,10.955166260337723,34.09217716648892,138.1146232889966,3.0,1.0
8.956987522415204,167.7122228971805,26.242210373858732,0.7743435873446902,3.0,1.0
13.814067227876109,170.60569104333075,4.3115952888804365,126.60559940844547,3.0,1.0
37.12325173862364,249.05029993939644,1.028682352031547,326.9120985471287,3.0,1.0
28.17657607694131,95.90404150346988,23.591092649268433,17.183425436516874,3.0,1.0
1.2735571812523139,287.9762642889514,35.76425580352523,50.73475072824281,3.0,1.0
6.58776625991651,144.35763120953487,8.940804603215152,248.93643648653497,3.0,0.0
24.85913605999054,34.258461342777395,17.844160929657924,229.45081447425773,3.0,0.0
23.089143544166703,226.82177966230506,1.7913140537239158,221.4190025254523,3.0,1.0
9.515712854980345,9.501531983823487,19.32865153911453,197.29034415122103,3.0,0.0
37.36855991699175,258.04878970622974,31.986394431265822,218.53383023799285,3.0,1.0
24.55863823863584,4.37050719380085,19.173387524611464,244.33200121657416,3.0,1.0
21.42531212099833,214.80127284952493,17.35826863795447,188.35205395434303,3.0,1.0
23.59639905418284,313.5211126152697,9.76809706693147,226.2280057551258,3.0,1.0
29.204881180670785,251.42703381429968,21.3853210728126,4.448526342141115,3.0,1.0
12.477799819184074,224.76375170604686,33.61202045016234,171.25893133137865,3.0,1.0
15.928842488643674,155.44480510344354,21.940717079065024,152.08713652182587,3.0,1.0
8.393749959004886,121.03038608643271,11.730395575617095,279.29929234776307,3.0,0.0
7.447720235213446,133.30638753990453,31.505161250746735,81.40290561760685,3.0,1.0
37.77489559935734,135.00951119342815,4.3905674802234085,276.9093022917182,3.0,1.0
29.582031801971503,190.7581065946569,1.4271086355022033,181.12705906723886,3.0,1.0
19.618352344702682,51.59882918412738,7.947889158268566,240.0524242611422,3.0,0.0
9.096585118932929,317.4774966482085,21.219765846373953,16.98374129332775,3.0,1.0
10.174259270815718,225.31519595002126,11.864190502046213,293.77952792842075,3.0,1.0
2.3211664129550247,134.79704201847508,27.303705289576875,197.51408646775926,3.0,1.0
17.37666502232483,353.5963790812292,33.66378993836828,211.09895409680786,3.0,1.0
12.471835279764104,314.109913185101,12.70595473203915,73.969025947553,3.0,0.0
27.85373955261838,218.4538282327157,30.06148677962514,304.55093836405285,3.0,1.0
15.110073571699235,133.82957464327396,9.752136485387384,99.61079451388413,3.0,1.0
7.184147102385392,132.8737881595832,32.86461765092965,300.51053692166835,3.0,1.0
0.9871491356532491,24.0144214863858,36.94731653900244,327.13662536110115,3.0,1.0
2.6899852585299433,123.30754948335044,15.99606055741094,287.4190646840708,3.0,0.0
27.175710939942693,88.44632223595673,3.5470404407885647,337.6861988688715,3.0,1.0
18.147873782241813,219.07840401554958,16.170802600135655,66.35972846239581,3.0,0.0
21.463168444348888,259.25885480214123,14.921606647529568,70.01691794571842,3.0,0.0
35.866851721613685,105.27293180581556,20.377673374311644,313.74597389969125,3.0,1.0
39.613557895868176,196.61309979077592,19.924314542192953,168.74838281159114,3.0,1.0
8.675879375938958,283.34867153893504,34.997930689296275,45.320523342685085,3.0,1.0
26.52312812400403,231.0853716976084,24.777129471384995,38.23898417212578,3.0,0.0
10.532895069486026,267.7180725025874,3.077581878650202,180.81143988961236,3.0,0.0
0.8260399786291472,78.50868758015439,26.21834963348014,231.10129581727557,3.0,1.0
30.335146153445656,228.61796148722595,31.41771252857481,294.06291948430015,3.0,1.0
12.800686032898714,98.56235271285014,6.192965043469414,206.8416042604457,3.0,0.0
15.338555766875919,83.07021178167444,8.45779166093572,15.83168937887458,3.0,1.0
23.532684542144228,97.53742049532578,36.401523120651184,347.0627380734323,3.0,1.0
33.24193820944762,131.94918414887994,38.18065361140339,196.02389211302554,3.0,1.0
25.159273743645947,169.53854995366373,3.8261154885335724,79.39922519132152,3.0,1.0
34.906026217895814,82.53411932492148,37.06833754408087,137.7838649999924,3.0,1.0
10.94168139262543,125.9868583050391,39.974442833243685,130.75986928021698,3.0,1.0
31.921873356502548,322.73881744090625,18.674290386022818,200.80894512891695,3.0,1.0
7.425437772238088,48.46568670765566,33.19535121065679,299.87915708158994,3.0,1.0
38.111666278877784,77.66066159689524,7.757383522250874,343.61504464890163,3.0,1.0
27.499531055512612,21.849369459375943,19.134694118740647,47.16537099738173,3.0,1.0
8.620307084542338,255.19720671045306,4.456360072365948,159.15549956904354,3.0,0.0
37.89482361955697,190.58785695761588,27.966491024168217,131.06201127203587,3.0,1.0
29.234232270806313,170.7553226507418,15.317263238704811,108.82089710182126,3.0,1.0
10.157665703801033,12.389463268189637,5.848526662333899,248.6509093277957,3.0,0.0
8.53247909469928,346.0833595850174,8.87687911085187,168.7595351598844,3.0,0.0
20.72802855722653,303.86785128116287,5.248037811001098,243.66863837641085,3.0,1.0
1.026508722181263,295.3346789223583,14.051360655501451,355.01007344579216,3.0,0.0
8.298803017644376,315.0782911934915,33.73973549646955,164.12746658279596,3.0,1.0
16.98741875006025,279.72905793423587,18.568630920218844,348.5126588078987,3.0,1.0
14.966799213369022,50.197524253851206,26.764651852090356,59.74561443913768,3.0,1.0
18.543016974592426,349.73727515232713,38.223755341006765,290.82853260131935,3.0,1.0
11.105148251789277,336.1386502584574,27.85255331457137,18.508000022356224,3.0,1.0
23.47137385832675,250.5877600964303,9.71297116765844,75.28348320396039,3.0,0.0
34.55422423692926,105.12384355010735,3.245723813163126,113.46775862912214,3.0,1.0
4.701274238481323,0.39999902062064496,32.89558850735255,57.53802175966843,3.0,1.0
20.695164286164566,174.91023698894568,11.169878808042029,176.40550521477033,3.0,1.0
5.2827242538061325,214.129250113405,25.08218969789413,112.83923408723486,3.0,1.0
28.67438724770375,357.83327633851894,36.7071525153941,218.21066279965865,3.0,1.0
15.84238811229175,47.84941333789803,21.052255769916886,94.63242118869194,3.0,1.0
22.61685247434036,31.975235097405267,20.615137484871028,38.68768012125608,3.0,1.0
7.331193448563145,153.4746376811663,15.310280156933702,67.712737580633,3.0,1.0
5.793910373735089,270.3442400162143,19.535063576228154,179.836811410658,3.0,1.0
19.522251225958183,122.4253186230045,27.079621090323116,26.61901992645953,3.0,1.0
14.224509513998225,238.44969096875056,24.794977145744625,133.22589795790358,3.0,1.0
37.61727781011252,320.19781917632315,34.77193638861562,181.82375709271375,3.0,1.0
30.613010152278612,285.5383167972061,39.587948096237355,236.47263235176632,3.0,1.0
29.946544794021893,36.57450906864923,16.770197141069282,260.28432431175577,3.0,1.0
36.148789589837335,160.58711777148133,39.20374667476353,251.39524381378322,3.0,1.0
3.336897417680742,13.677355592594962,26.5884631296151,352.46747545226395,3.0,1.0
22.087698796896262,60.70979679711844,29.632283730644318,44.13721105576813,3.0,1.0
23.379042758230753,277.4559695464116,15.779947943554578,233.09962358909846,3.0,1.0
38.47745514188916,62.67352746131378,28.486413715140863,63.23426529703425,3.0,1.0
11.685901071701954,201.17305775152423,33.28361306763339,305.92931057792356,3.0,1.0
9.633151196617874,221.39225503082753,24.050990520443364,170.9032656574952,3.0,1.0
4.011757690619913,56.38908131816275,4.75251258946332,216.61661629102164,3.0,0.0
0.6571851836589682,329.33597851862976,23.369124901510084,345.81635487098333,3.0,1.0
37.18117267168762,21.06066507738904,9.089242190675023,131.80830917727405,3.0,1.0
26.796661863636402,330.924452925864,16.679442811227837,208.84710974143488,3.0,1.0
31.406116480925512,40.96777937785285,17.959234844930727,86.84889704063667,3.0,1.0
11.269204230157964,324.31319400315914,28.193496430699625,177.2484622418574,3.0,1.0
23.45640664745307,132.4407337021416,16.818660772669304,77.99261780873516,3.0,1.0
2.558210644839245,284.34268432905617,20.15724653864875,114.9421299220146,3.0,1.0
19.425103837384917,141.9255486892817,4.67966740216311,350.46893102245747,3.0,1.0
39.09980558977787,263.9363338983253,27.282887362479016,91.31760265988,3.0,0.0
35.06020981266363,306.86067194108193,2.4934215877408628,8.710561284924644,3.0,1.0
13.526358073473826,189.15799628743716,12.50477241578297,230.7915529556548,3.0,1.0
38.46280618165994,144.77024413807115,26.603119275006794,256.40928756048214,3.0,1.0
9.26806505884818,142.06775044943922,12.04981925695888,6.763047594362712,3.0,0.0
37.972752896627256,20.373034631973304,0.30761972048808595,192.91245379231015,3.0,1.0
37.655108188259945,5.333658147788314,17.734566944545143,100.7614286589909,3.0,1.0
31.96810349409567,267.685248334911,25.990805163697146,155.13652216218364,3.0,1.0
25.217917474671644,149.54381402484705,33.86931671484762,245.57131805300187,3.0,1.0
34.97151866499788,54.39339663556965,35.58001540602248,313.1031589122578,3.0,1.0
11.720811380311869,313.753318951813,9.809186051476416,120.5295618268002,3.0,0.0
33.95774221251673,229.5978212026666,38.171427860656586,333.8934917608917,3.0,1.0
24.715067676700954,170.8216014082585,14.886076602466321,158.2906846492308,3.0,1.0
0.5294743103559796,128.5145975714075,1.76442535649886,276.8494315337381,3.0,0.0
13.889340717288782,124.10867749570325,12.363832746529159,22.392572784212152,3.0,1.0
5.925634437926601,133.71130107781386,7.0021479394873065,286.4294456058955,3.0,0.0
39.27317559273013,319.159560910543,10.857783011107331,308.22559066562513,3.0,1.0
19.134812281599523,136.29748586775537,22.19279074529412,106.13109357160259,3.0,1.0
19.89565461994651,6.953915177220034,23.821000139561814,64.90611328358686,3.0,1.0
25.578900655948942,52.17612899611224,6.083130350219177,292.94375641553927,3.0,1.0
14.7433842451847,124.63496494426944,15.729807125218036,19.888446667321524,3.0,1.0
5.476010867423957,59.88679227113162,24.831168181610597,6.212432376232906,3.0,1.0
32.88470932776982,296.2733261782177,20.96340459141698,343.03805392289564,3.0,1.0
7.593916476110318,359.5433798713567,22.315302498765483,197.93053033699235,3.0,1.0
20.45275930185824,120.2986875106613,36.58314609178948,284.129833562543,3.0,1.0
8.97268115898957,174.66708533096073,28.668123635937086,54.81994848911199,3.0,1.0
3.913779379761362,17.14254018531195,12.0655416482448,214.713450565552,3.0,0.0
34.48766069686733,70.00708100448767,19.24910693186813,141.39918831855493,3.0,1.0
38.916779560925214,82.46178199575891,4.037639729275484,60.667080746375824,3.0,1.0
38.43338632252001,139.49384909350385,11.91603368934356,191.7760871533149,3.0,1.0
36.262219968847155,297.5099795010216,37.5158126913017,75.09837249279306,3.0,1.0
30.96189330794555,143.71569792783254,27.73900036543363,2.617751299802329,3.0,1.0
13.325806081145677,266.9142994325281,39.65504359923581,327.4738487120121,3.0,1.0
3.2440555995198705,190.29235918276115,16.703821009490962,40.293507829293716,3.0,0.0
16.289646856552295,238.91371369680314,21.03669816594618,176.99890348013835,3.0,1.0
9.289365686837709,71.00055924034206,38.570917447679754,354.2821842989246,3.0,1.0
5.299505390319319,13.97225104711774,24.8569114644923,15.030097812509315,3.0,1.0
2.1370872714730105,88.80136604711464,18.32933083045007,223.74105279721954,3.0,1.0
29.02377456842315,36.44375931339597,29.2276182064858,15.84380375986222,3.0,1.0
0.45709834500124114,252.96054753018754,24.995747840912784,198.29975845998086,3.0,1.0
30.823229940111048,204.92118763619916,38.77872906186537,102.465510226662,3.0,1.0
5.877865816015002,285.7278410630415,38.21797415570353,96.1874088299951,3.0,1.0
3.18088330347023,144.93470166512677,31.879677347808382,161.12414380710194,3.0,1.0
3.5841213695442153,93.77717954490895,10.153402202062924,255.75123361186746,3.0,0.0
26.881912294156578,309.9747079745857,23.70798084282326,204.82935250829843,3.0,1.0
9.81468839411379,203.59098894543777,37.539688839374385,214.1772372127884,3.0,1.0
16.821578667203937,170.24356698098555,0.06433709225151407,104.54580924022268,3.0,1.0
22.294751652956677,320.8837496610079,4.228573309095527,273.77121824821785,3.0,1.0
34.42204695315175,125.21252281549121,18.722094260150385,13.615300980396793,3.0,1.0
29.081770508453133,147.20479241005114,25.85705203239828,325.3859177365322,3.0,0.0
10.813116209548586,92.68004821622314,5.133284661739781,334.89852942480155,3.0,0.0
5.259311971645104,47.77470701467899,13.39394742696654,6.4861152126262445,3.0,1.0
2.2149728168479177,205.52258822221836,0.5207484889835801,80.92127436028268,3.0,0.0
12.0639453792377,331.68316753276997,29.926460032939374,124.01170061183082,3.0,1.0
10.48472596958713,233.56883121308175,8.07211948257243,119.87635276932815,3.0,0.0
18.245622672019188,238.98975246647706,33.5206375499724,172.02914487198814,3.0,1.0
27.331253421907217,309.03258964704344,22.442403003742474,315.5255505531933,3.0,1.0
27.825017825554287,252.04357769303647,25.49320617659467,317.3141098600758,3.0,1.0
11.340753863286665,135.3385548999917,7.16971009425142,357.50420416585536,3.0,0.0
15.19707823600482,289.19703904611816,7.413639616589731,45.9312963903279,3.0,0.0
7.2460384694761215,44.63905361890555,13.631198396418336,0.8927580920736844,3.0,1.0
31.541820492260747,313.7288178037844,37.11442174326877,316.1675154109985,3.0,1.0
2.273923057329612,183.29107062447125,4.914087124189748,289.3493055461404,3.0,0.0
27.879889668999493,196.49572257165906,20.934675426579794,206.8472287271227,3.0,1.0
31.147815837644135,332.1632168670605,9.971700745884338,42.890600535073034,3.0,1.0
31.096302473950125,245.76476015171065,29.198596104596362,136.41479424822913,3.0,1.0
10.376902573814197,28.140654521424597,12.408434450479472,32.849703541871015,3.0,1.0
14.952525517302458,91.04617135773894,39.41583244185519,248.36630017066423,3.0,1.0
23.50398540785556,255.87594172513295,20.477446050130293,209.08401015897655,3.0,1.0
10.912876096978682,33.52357673076865,18.33700871654826,298.61503804736685,3.0,1.0
14.834111968715549,94.06683393321974,32.28369636711287,242.88737567903894,3.0,1.0
7.882171207425586,94.92735162807593,17.04994436807108,74.52540564532822,3.0,1.0
18.394235350240294,254.77508352136297,34.452811186533864,282.8560277641552,3.0,1.0
1.7844920501645634,18.584384422348997,39.21702018261802,315.1690118805363,3.0,1.0
31.99183538282472,124.19321104515754,12.814610190597943,91.87821155546258,3.0,1.0
3.0782578794653093,153.49425365658914,34.97533913111936,41.36449541343987,3.0,1.0
20.75340595326104,26.385406833668586,28.10427206821383,238.68986377639993,3.0,1.0
12.272403981807845,165.02455377802545,13.78870738923772,254.45867281545517,3.0,1.0
