x1,x2,y1,y2
4.3703195379934145,3.030112724639035,2.7099683800422967,7.281337242118499
6.976311959272649,7.802355856161364,3.13428913287251,2.1282866270970633
0.6022547162926983,9.85130302648835,4.178474805884046,2.0433713381030856
6.667667154456677,5.270060151117548,6.122840805402331,7.648283554019236
6.706378696181594,2.525962896380215,3.1158718508711947,6.482218296742773
2.103825610738409,0.38962315397181646,2.8921433738416478,1.6581958923594393
1.289262976548533,7.59653062783809,7.335196829405824,7.955176946834936
3.1542835092418384,1.3884538443846695,7.451756712530442,8.73721034920828
3.637107709426226,3.8694260643096277,2.921029342043661,5.630224907786717
5.701967704178797,3.0927788165325385,4.290528405737756,3.2263223533368834
4.386015134623204,4.168506729536519,3.1606405223337912,6.615668474128496
9.883738380592263,9.05998994932563,3.5172880082878537,7.272996570875686
1.0204481074802807,4.259477612218619,7.103636129115546,7.273978115944524
2.088767560948347,9.127443126236228,8.575055888925558,6.896020958921843
1.6130951788499626,8.054008597007135,7.707418845712469,7.241353815630571
6.531083254653984,2.8837833206850427,4.084855895389842,1.572585135865908
2.532916025397821,3.1808901905133222,7.036359168042807,8.219333643126834
4.663107728563062,3.698442246014255,2.8332066767842172,5.9889768465355555
2.4442559200160274,6.056471916201021,1.7870778129917726,6.426170264937843
1.5896958364551972,6.740625171413107,6.926798669921721,8.68122551645944
1.1037514116430513,9.722298357062035,2.0729429648157014,1.1251244940745204
6.563295894652734,9.265160634970615,2.9088864207937295,2.030820599767913
1.381829513486138,6.1187172142569946,2.7967039033434036,1.781239434991165
1.965823616800535,0.46238779499110927,4.169210451489593,2.056404042125637
3.687251706609641,5.453076203927011,7.206692801628026,7.3420804781532745
8.209932298479352,4.03640221272776,3.2839089353984523,6.769187507406274
0.9710127579306127,5.447787254319155,6.619287658996349,8.760682655721906
8.379449074988038,0.40176373259916964,7.165071040503034,7.000692205471635
0.9609840789396307,9.957622074271772,2.1774371670017603,5.260184649133786
9.764594650133958,0.5695837041960083,4.501633168655906,3.281153640876897
4.686512016477016,2.7267993433329307,2.614943397969494,5.877422424628914
9.767610881903371,0.7212402893799752,2.652088067293062,2.4450676828534745
6.04845519745046,5.476111060042706,3.6535273341425505,1.8377309741928767
7.3926357939830165,3.518182965541563,2.5977605841141846,7.288667098366175
0.39187792254320675,3.752998428527162,7.798621719373915,7.706371645171339
2.828069625764096,7.891675208579389,3.120244007270104,2.042544312905849
1.201965612131689,9.040201155693188,3.3130975636323554,2.2766507571775167
2.9614019752214493,1.6569698311586423,7.394590153919571,6.782721480611952
1.1872771895424405,2.78976940059957,7.4315655019372215,7.681145835628314
3.1798317939397602,4.727286201965848,6.705851016365805,8.527290957710674
4.1426299451467,1.1288167014198824,6.945726582119538,8.939818582749414
0.6414749634878436,3.8653808205160267,7.885394479711784,7.601146090179269
6.924721193700199,3.0208804561488445,3.5453905404617716,6.459769693288486
5.666014542065751,9.219763370334327,4.268705883812251,1.1186430059094354
2.653894909394454,1.9853412043549779,7.72285398954989,6.915335855828515
5.232480534666997,7.212113980733807,7.547780970062437,7.026126463846345
0.9394051075844168,2.158932087534554,3.270539120514837,2.5586870559676345
5.759464955561793,6.256583787620587,3.8867387869719168,2.218262216839311
9.292961975762141,5.819907281404807,3.692533447016582,1.210416089349615
3.1856895245132364,4.587242927095082,6.785412892730878,8.17561465594344
6.674103799636817,8.169073021819278,6.64926180180396,7.408165749988887
1.3179786240439217,2.2271719437819004,6.9511897133773175,7.643138720117832
7.163272041185655,4.7728022402490655,6.388929172783523,8.007758587546467
2.894060929472011,9.824176014231915,7.971861487784036,7.549403051702021
1.8319136200711683,1.83261789288234,7.843149328046214,7.317867525042746
5.865129348100831,5.454324548403714,3.0124021182656397,1.690258223012043
0.20107546187493552,2.931057833084715,6.682411351587264,7.750808687145699
8.289400292173632,1.2380605950108436,6.767721839813831,7.500357985995739
0.046954761925470656,8.51592980892542,2.315341820433227,2.9527441557904464
6.778165367962301,5.776788415716316,3.1669450129399457,1.533203067498223
2.7000797319216483,5.788292635102961,2.748704415855425,6.733614343279267
7.351940221225949,5.453347372646765,3.8679583607741357,2.3462060271831575
9.621885451174382,1.8446810682017512,7.709448400700497,8.906273025579202
2.48753143519958,5.686331655861751,2.871512286880142,6.840386025358226
5.761573344178369,0.9138901443541514,3.506032243722391,2.680589295388569
5.920419312718391,6.8264187041979705,2.6442336211484134,2.1648055801125863
5.722519057908734,0.5145716805952549,6.430960300798805,7.022083741636162
2.230816326406183,1.891511169716894,3.8864117691107127,1.5222819786164457
9.52749011516985,2.9421779709416485,2.709954054619506,5.798178376680621
4.471253786176273,2.7893121765987905,2.086653424658666,6.490745665647603
8.464086724711278,8.121022889603225,7.089374205730925,7.299538424462741
6.994792753175043,2.8775064460174904,1.7124324221326106,1.8034427472569377
2.9743695085513364,0.7395790212188069,6.692666823678484,6.52872664253108
8.137978197024772,0.6798269358489328,6.093028914698939,7.885086524600821
3.9650574084698462,1.494135193849384,6.988432739309689,7.94358215615239
8.811031971111616,3.9419190046242356,1.3213852306189346,6.865829053091395
5.812728726358587,1.9681423373603557,2.630197032666484,2.8037662953097264
8.817353618548529,2.3502235948749775,7.247706331586668,7.924470793376682
6.925315900777659,1.839756554953268,2.962596405233923,1.8937473493577295
7.252542798196405,2.987353972145205,2.9586425218253583,1.6135342023689583
5.013243819267022,5.04858728623104,3.4320174265440357,6.255466354842445
9.56083634723224,9.713470716842647,1.3692491127645743,6.482417031801529
6.439901992296374,7.919904418762828,7.321253269860909,7.652901464411418
4.238550485581797,1.7252070346015436,7.576979023978234,7.900244158265504
6.063932141279244,8.028506904108323,7.15411961264743,8.269134721370316
0.19193198309333526,7.100930298974863,2.8802574338630573,1.9469013292918884
3.0157481667454933,9.057984098984114,3.3164693492842243,1.3545162880282782
6.60173537492685,4.347067335244227,3.6453905671275235,5.844657822714598
2.9007760721044407,8.670986825639549,3.6394516044733316,1.3094332100893395
6.180154289988415,6.980902525277356,2.9812269659607273,2.0716878942443917
4.287687009457661,2.7309257611294324,3.3535807512748455,7.318976791802234
1.3547406422245023,3.8977614848977926,3.555522583561299,0.8503109412722651
2.9828232595603077,8.384785896604685,3.371898753386447,1.7519032256273999
5.6996491070126485,8.077122798086224,7.070074450970131,7.585320386240701
5.908727612481732,2.455059727184039,3.8417104155251955,3.342451793436032
5.743252488495788,8.362738906161136,7.440515845336277,7.383637886853728
6.5320081985713365,9.457570719536152,2.7984644311556433,2.6535321919709514
6.521032700016889,8.77769458627483,2.8409238801350676,1.94095866607813
4.31418435433974,3.812880277129903,2.4586418518842077,6.1781933284068735
8.96546595851063,5.411617955795399,2.5136688353786414,1.7103587709539478
3.6756187004789656,8.459606423014996,3.5107010683855906,2.038288423275273
4.358649252656268,7.164004275445698,6.884977439665152,8.115585632232326
8.91923355015672,7.091049401281583,6.97215386858996,7.641575676270013
8.061939890460858,2.8525146110424493,2.915564557640715,1.4345685717993235
7.038885835403663,6.108018899406755,3.872941766533201,1.3566135195885105
1.0022688731230112,0.5446111574894696,4.793478531438682,1.2307531976482273
9.194826137446736,2.971473995618096,2.6892896875718377,5.976773232806195
7.142412995491114,2.0278886619064784,2.1124604359862467,6.935571125854565
9.988470065678666,3.870145742968444,3.163106639978108,1.9920328514287573
1.4944830465799375,7.382295862478772,1.610251003482091,1.5796703126767047
8.681260573682142,2.6054112777298357,3.1132753717634496,6.421881368659758
1.6249293467637482,1.7891509131097527,8.717757964251414,7.134571244915634
6.155595642838442,8.42035675322408,6.175877857788094,8.757473940752647
1.2381998284944151,9.150979639464028,3.6897381609835476,0.5727553335020299
8.480082293222344,4.462165963294726,2.969744915713791,7.014840645346684
8.073189587250107,2.4449777185584276,3.5634078739800588,0.9709833786140449
5.691007386145933,2.5236590180242082,2.8406699791982017,1.8256077751933697
4.071832972259997,4.1617988774031485,7.993134699395561,7.75701138353778
0.6916699545513805,8.024429375694437,4.143005057700824,1.1936449987172804
6.974287731445637,5.614816808370014,1.8185007083310607,2.0529368177864042
4.5354268267806885,5.773359468594568,2.661813428229168,6.387683056346899
7.22055599470348,9.781573156377867,2.4722105747582686,6.506919805265947
8.663823259286293,0.7767519686195612,6.719150547264219,7.7278554072334
9.755215050028859,4.750133933108883,2.9841518326235765,2.2680958408048637
8.55803342392611,4.79402295115581,2.7795322504750115,1.4533212124937647
0.11714084185001972,5.539739757687741,2.902507981166738,6.715186640265438
3.599780644783639,1.6794023736286134,6.217754058461666,6.464693304036857
7.29990562424058,1.6892214839901831,3.3097596769192497,6.754560409596331
1.7162967726144052,4.154485609508135,3.4138212860288326,6.053876187592799
5.210366062041293,6.062172562914766,5.122484295258548,1.5854063950918569
0.5433798833925363,3.028025250340949,8.0757428801783,8.03514845751567
1.9999652489640007,4.97519204116432,3.034023486588662,6.457653576930074
0.18521794460613972,9.867572743319002,4.533718960303299,1.067011388344291
7.936977033574206,0.3043101738982701,7.576423970964085,8.156640059187698
2.239246880603801,4.658672858255014,2.8617436703049948,6.10068103356175
3.453516806969027,4.739046973425855,7.754287197777511,7.108489848811069
9.28081293465591,6.918063887205457,3.456753600859725,2.600090619629365
7.044144019235327,2.664001152874164,2.814672499464302,6.817101974779752
0.31838929531307847,7.999340674693095,3.0057458535031527,1.8601455818448962
1.6469415649791275,4.0099342002648575,2.8578608607710754,7.27735376170935
6.214784014997635,0.9516239261882609,7.428418291232201,7.240975237354431
5.772285886041676,6.3006049906195845,2.863914570531739,2.19358606076799
2.3789282137450862,0.2639314439950968,3.912870412935837,2.532007295447738
9.342139979247937,7.168021936284159,6.826000927970902,8.314696467533416
6.13965955965896,0.12140297760557917,7.564660520411133,6.992731064678391
5.356328030249583,5.966702023597915,3.657664911046041,1.673275499634306
5.89909976354571,8.708919794868603,2.9342974185336046,1.7143560794304875
7.301220295167696,6.984084272619436,3.266854593067187,2.4072887874492017
3.1194499547960186,6.24343754739019,3.5730879325158065,7.394477951972997
3.9822106221609186,4.317911252873432,2.609215249251486,6.794501696963544
2.0984374897512215,3.361955169067575,7.365147227402391,7.450942769655816
1.8619300588033616,3.702955209441793,3.5539397245583793,6.63405746720409
9.443723899839336,3.7502641998174493,2.8607712149764675,6.3851291023087295
7.395507950492876,5.298836294296025,3.068486077932925,1.1810917089170478
4.9045880861756705,1.433300810670205,6.845791037418956,7.42087797766982
2.274146279733232,8.818819351339124,7.956492032536049,8.421358067997762
2.5435648177039294,6.258755443056146,2.9014204068880076,7.005481286129349
0.5802916032387562,3.744362278290975,7.049392459380957,8.613727215359532
4.344166255581207,9.822121641145255,3.0391471862190556,7.217633510955884
3.117958819941026,8.725275366252806,3.4450011626934987,2.5450431233088593
6.963434888154595,6.068161895353214,3.249170996502071,1.5855804586547193
3.777518392924809,3.717488184535388,2.9476177166870237,7.035928491080225
1.796036775596348,3.690938559988423,3.600928441946029,6.510043719792445
0.24678728391331228,0.6670672635107167,3.5892649164369015,0.9877010038959988
0.6724963146324858,3.425209707870845,3.649954989264079,2.1208241132492587
6.793927734985673,2.456842284332131,2.7872114406175315,6.668964487020474
4.536968445560453,6.085511222654155,3.315457831192464,2.6158600866085457
5.365792111087222,7.201634855615034,7.085154615615321,7.2584954505628
8.966712930403421,2.9242481057170986,3.0691348997619166,5.6554199853434115
9.903389473967044,5.461474994188221,8.09934258284106,8.841215928085626
2.1689698439847396,7.870796431637085,6.642478303723814,7.9443552563421065
6.630782031001008,6.419038102711344,2.9940457399915488,2.3598515175856773
2.6332237673715064,7.436613125071872,2.7397286500424842,1.7076126401859488
0.2065099946572868,2.180796877226511,4.347680911947737,1.709155341152969
7.583786538361414,6.350498930200721,2.928394010489404,1.9564118041805263
3.2001715082246784,2.7378431309125038,6.898155574203909,8.134560340995513
3.8346389417189797,2.30750588282429,6.722911836575731,7.797118095225943
5.883171135536057,2.7093727915368273,2.664256039835747,2.392221174163606
8.310484552361904,3.665255115246665,2.2553554511381,7.152055118343067
6.289818435911487,4.709404165379548,3.229095050544009,6.616698226878903
8.726506554473954,2.292614425692263,2.4308978766269647,2.144908466713551
2.7354203481563575,3.499634952917753,6.9891852847143,8.373229120911333
7.980468339125637,8.964967151136284,3.2075314712430214,6.577117290943041
1.856359443059522,1.3462690752126572,8.016637607389741,7.205986953819246
9.527916569719446,2.1572405999137567,7.543341740163002,8.422532358363897
6.874882763878153,0.6069269294271096,7.646384212770866,7.344925834834276
2.1550767711355845,7.088811297512585,3.3774300888396898,2.9372162448675594
9.473705904889243,5.294107137711553,3.4987367642423943,2.980860670777701
7.308558067701578,4.7432034069650495,3.0112852282208182,6.440709466335089
2.5394164259502583,0.34415175744971216,3.1463835820871244,1.221845670637058
2.13311977367482,9.613426655139373,6.01430758730044,8.195639875100714
5.1820071393066325,8.440773646698968,3.8203239143650145,1.8046838372953997
0.25662718054531575,8.20374108117662,2.870275752923566,1.307458978980478
2.074700754411094,8.752174755374764,7.026850851185234,7.316286832979239
4.246854687515063,7.77025160928433,2.752471661676135,2.483781258900274
3.7416998033422555,1.394375673718089,7.111142716362005,8.584774291920658
4.6357542436481065,9.714924309786866,2.9842588943963357,1.8067188311931954
2.7762870629473193,9.337184729401594,7.55120792815522,8.239278452682749
5.8678434645816875,6.96077111378973,3.4649485332156464,2.0437407434626187
8.638556059232315,2.92010676528076,3.6366170174427674,5.334751366100065
1.1753185596203308,0.011111083906129027,3.6753509113879046,2.8017977266322127
5.1737910715411415,4.85861769413738,3.444853114863068,6.379047355349869
1.3206810634515331,5.948034725372361,3.155966667130234,5.448792928502388
7.168596811925937,9.939813231625527,3.2205413091992234,7.938334785666125
3.9605970280729377,1.3291503704971674,7.896802053250188,7.962612441972051
5.65421311858509,0.888200974927924,7.98516050153723,8.031043688541889
1.8327983621407862,4.263184380032397,3.228004975121704,6.238714040709549
1.4484775934337724,7.50956222267262,7.655685076318792,6.998825306884665
4.880562806489546,3.400703295083458,1.3797018360463333,5.113678624796009
3.556127378499556,6.623602526909737,2.775587531656693,5.4339962550303085
9.40431945252813,8.894383866008976,3.5017506297971606,6.2550883896767795
7.653252538069653,7.931619911033502,7.527861688682901,8.348388978505222
7.486636198505473,1.0159585852402564,6.902593674924962,7.279685174875175
9.037197397459334,4.460753271430037,3.1774039173419544,2.14781747241998
0.8342243544201855,0.37992654423874894,2.0394642267804075,0.013977506917822735
5.521924699224066,1.6863832443644011,3.0502917668810534,2.744402544974321
5.844760689557688,7.7071102651781,8.23934669618065,8.544785812873961
9.61936378547229,1.7409313183698272,6.952445919013008,6.733704519205467
2.9214752679254885,5.588140493097895,3.2390196435091507,6.7128818502242975
2.4082877991544684,6.149784861967431,2.965398317777266,6.512390555575442
1.0029394226549782,1.5663633699489654,3.3689307430305937,2.013529731293365
0.16429629591474204,9.148221625517493,1.7081566966692265,2.278744030789752
9.295293167921905,0.5850184743719178,3.6474879697055953,2.806837934538402
6.6991654659091004,9.192345914607333,3.5475240344139776,1.5020168756811034
7.851529120231378,1.1379938716070237,1.9538504013239564,6.203822722697755
2.817301057539491,9.008699833421087,7.923909143595736,7.102154528593725
5.864101661863267,3.678909269503934,2.185178879914837,1.52884510392533
0.6395526612098112,7.898407898029339,2.675900303651856,1.4809863571453683
4.856275959346229,3.9423763524800473,2.7749416484055747,6.31390989793426
9.774951397444468,7.331564830509036,5.602873683055407,7.728115648388599
8.765052453165907,8.523907553918942,2.690696251211323,6.322784768168695
3.3815895183684566,5.254388785762143,7.917145709029634,7.804971369626696
9.615701545414986,4.021395670501976,1.2524259071434602,6.012069311333971
2.317016264712045,3.9463264013733115,7.349101569029131,7.19636086590081
9.493188224156814,0.5659176286659251,3.161180528116025,2.349863040780615
9.413777047064986,0.1481571707718976,3.948114388586209,1.0404434722760372
7.992025873523917,7.435701342636417,2.103365048148761,2.0827539824855497
6.304479368667911,4.153994834023528,3.6650522253953564,5.879296149880857
8.74287966624947,1.5109276843213792,7.152649198846294,7.3112959900355765
2.930202845077967,8.715369970883696,6.917872802136951,7.635928790847733
8.489435553129182,6.377717255629628,2.558718631090465,1.442318061157756
6.178766919175239,4.745044483562736,3.1218160303133637,2.5372594738673513
0.1323685775889949,3.5698499325390975,3.8588943218132408,3.0213096407068405
3.4723351793221955,3.4474632637695346,7.977903285897073,8.425178358949633
1.4814086094816503,3.7142028077170517,3.4514736678912583,1.27596652766849
9.818293898182532,8.865543358626194,3.1167446324661623,7.354596356836563
4.783703070399881,3.786041274104316,3.158643360282205,7.021780507301227
4.973913654986627,0.19316431047833427,7.696944103423837,8.207895360177423
6.394725163987236,1.4493369165586734,3.3708779530881396,1.8008533328269545
3.685846061296175,3.4620823595630403,2.5208598984199693,7.595637564673605
1.3690027168559893,1.6635220075314339,2.7087467880530367,2.215890792607612
8.221177331942455,8.229814616061603,7.222109653351309,8.213285082154192
1.8984791190275796,9.987316107537687,1.6870734239414202,2.2765944158525486
5.11318982546456,3.3416302086294802,2.0057570216384293,6.243847967190968
2.2431702897473924,4.851863481415576,2.7725700126442434,6.8937701819194235
0.9784448449403405,0.4761816718142209,2.7036964188022994,2.209882211492044
8.621915174216833,1.9446411390135465,2.346957871997631,2.4606756193401362
9.729194890231303,2.290605055437748,6.6617916726775475,6.986255688223436
9.608346580630002,3.874829141486218,2.995395097630601,1.4980746766954083
9.065554992211789,8.2641660972506,7.106577912444636,8.50047700246048
7.740473326986388,3.992102720217571,2.4844379778271266,6.369728995290221
3.331451520286419,7.414286095348003,3.3287086188145145,2.7649250345089094
0.8110138998799676,5.285898866187809,7.7438788318897736,7.077905274003642
4.072411714138074,6.636492047133421,8.143921061083372,7.596337460650249
2.322341421709427,1.9722377566761684,7.1796176078310365,8.01343532272503
1.3248763475798297,0.38811808464215947,2.735323610949928,1.055629599689065
0.5342718178682526,2.466704612419851,7.5411116830233365,9.137784370483264
7.2559436421057875,1.0123266475943327,6.485857349012073,7.3044696399380475
0.11427458625031028,7.026681875838543,3.639868732902324,1.747597593083896
7.705807485027762,5.692255212116644,2.823153561613059,1.9252805388366159
1.4694664540037505,7.936884473973375,6.57070457846198,6.9464296743398934
0.7952208258675575,4.025963935142411,3.4226598013121294,6.929760822495558
0.8960303423860538,2.6049216540252482,2.792140648867573,2.047283603849897
6.7204780735391445,8.610408554849604,7.461455473041693,8.103490909893733
2.4536720985284477,5.655305248484383,2.4223441627994937,7.005171835501628
4.205394666800984,4.728987971694043,2.1357491044235437,5.887928569370516
5.573687913239169,8.913437490583554,4.146837468756324,1.7411922878000774
8.605511738287937,3.4781256337636446,2.062687507614733,6.994858467371855
7.270442627113283,4.08902201139031,2.1783694381410013,5.278288274527765
2.7032790523871464,2.5744457837839763,7.550430868393377,8.092608539164676
1.314827992911276,1.3270751948521942,3.893244757041897,1.5492080665868722
0.5537432042119794,5.708960783950509,6.7836625987025485,7.189547116320598
3.015986344809425,9.21342132035472,6.928721468812723,7.7057518339299795
2.6211814923967824,6.488023089252271,2.7364778295843415,1.7760919686676788
4.561405668004797,6.638604235179918,7.279534907576201,6.915493657721005
6.832813355476804,8.584238601306764,7.43405489788572,8.442260562828128
6.956254456388572,7.001210491473236,3.711240254803419,2.4056113605430633
2.835188465821666,3.759404302777547,6.570832679016449,8.373097701122719
3.799269559001205,8.033251084614394,3.165399997898766,2.6930963011027647
1.8115096173690304,1.2399737116362652,4.30075696604197,1.2331986740646037
7.885455123065187,8.714689383438456,2.377123513132793,6.653203324538267
0.568480764332403,5.091418628457535,2.5398866366500523,5.469683792788712
6.969972417249873,5.458214515879418,2.6421227187502847,2.070827798719935
7.786953959411034,9.226756024085013,2.5661629820932763,6.780299365631735
7.774075618487531,6.826798893103073,4.105295632504892,1.9342890693719765
2.5942256434535493,0.7816848478173499,6.893531192053605,7.997468747405264
3.7381313793256146,2.5290603154927482,7.529444201377173,7.757555238576369
5.87599635196389,7.10766504792036,6.518583814810356,6.944703397755984
2.7282190242446704,0.9312104647435737,3.22384280436923,1.9782099948319511
3.708527992178887,2.6129676092561036,3.5274912513616163,6.434975040321284
1.9705428018563964,2.6368708785576644,6.821278848110205,7.858669486370332
4.598558837560073,7.077085653371194,6.28001528787383,7.747014547993209
0.44612301254114084,0.5162329006208055,2.6250182970512554,1.0389957654137763
7.99795884570618,3.4498114179210426,2.4374913594157435,5.658719499367089
0.7695644698663273,4.2637292682385874,3.1588016003680512,2.0782414388893953
5.18835148831526,0.7329279676019052,7.293207147705288,7.862300638740889
3.068100995451961,4.584015382722929,2.1525989083058366,7.151160038928252
5.775429488313755,5.314077259378617,3.161228927044618,0.7880493932603492
9.59433340833425,9.708185530551564,1.777054934255787,7.720840001212254
6.455702444560039,8.735181808358993,3.8261762854996078,1.4714462706687568
0.3536243575549092,9.305531886761768,3.276117255003866,1.2388639447050926
4.304024395080612,2.7072996831211507,3.049941185617222,7.458165568584008
5.100168523182502,1.5016723982084768,3.4829370426323685,2.1899357351593878
5.36177494703452,6.3849236401079645,2.143950154818979,1.6817838111062124
6.813925106038379,2.015248837680553,2.8004492772791814,1.7276275730475548
2.775960977317661,5.864820862685969,3.3376959603440013,6.906594203517552
1.2886056546632019,1.95724834684194,2.2548246077473384,2.104038252617225
3.9267567654709437,0.6514402647970641,7.2489210533489175,8.376207806494396
9.564057227959488,4.489241981297175,2.0182323558421595,6.222983175224393
1.8713089175084474,6.364498046618695,2.974837125008457,6.430528787930623
9.03983954928237,0.9413466575242069,9.074862834348822,8.139549333550683
5.438059500773264,5.497180447766543,2.77855273763389,1.443427721563259
4.569114216457658,4.3683488563194555,2.0976537343938904,6.9144401232953685
8.820414102298896,2.552418925457267,3.690736443128248,6.5358761070634595
4.586039617685858,1.7187788311155716,2.630776628366223,6.627680282065783
7.241676366115433,2.3432594967155627,4.38579399581987,1.0492348816717998
3.99025321703102,8.966115447755378,3.2809510189072895,2.083778020085203
9.040443929009577,0.31870450208407286,6.601072559419554,6.487747026920777
6.900250201912273,1.4748450722282958,2.7365711977349414,6.397290247430416
6.996220542505167,5.181698700014029,7.769917517970092,8.121381234857372
3.277204015571189,6.826409160862035,3.119230293752776,6.366037229685134
7.567786427368892,4.1031968652683215,3.0998930514388405,7.661008180811169
6.360610554471413,2.4035783312846526,2.283932822154532,1.1949162653763068
2.4002027337970953,2.743474299835562,6.8165524393479675,8.858657737001495
1.6053882248525642,6.49398613444927,2.9738149447627222,5.935359664818505
7.963914745173318,7.129018174647477,1.7239021660859484,1.8625236134310532
9.591666030352226,9.702856425844043,3.536610742371008,6.926593630329449
4.581388272600428,7.035078095014569,7.098558944984403,8.397007307955962
5.90984165323685,4.219154655882688,3.1798524764234704,6.540341210393918
8.577226441935546,2.4553951559255993,3.711697658403634,2.490123842558085
4.572234533538571,5.3463876650617355,2.531209941793692,6.547871743628059
9.518744768327362,7.265661912639075,6.847536707109888,6.993480930513908
5.757511620448724,1.1659202119486356,6.995746891308017,7.3079470367612895
8.20767120701315,0.5980919503330806,8.491265079079051,7.242673605648102
9.088437184127384,2.241582449562668,4.159913478822146,2.91564137261702
8.155238187685688,4.192473201956427,2.9845523871119224,5.799881565709406
1.5941446344895593,6.671744174011098,2.4565207469962385,6.212365935048109
6.288984390617004,0.09143627034455704,6.97504376916549,6.993808330964364
3.984342586196771,5.385562690880091,3.444439205136884,6.592508960980833
0.627129520233457,2.908746747999996,6.2143243495548335,7.849628337876346
4.240322518898419,3.3501550417679207,2.722147706528708,6.1324807649606
2.586840668894077,4.3322994586122885,7.024383975771376,8.107588451360547
8.490383084285108,4.600247908963356,2.4987269964154724,2.2745934841570024
0.3330462654669619,4.017805475775137,3.209850330933309,2.422625200612536
9.589827218634735,0.8739308334893681,8.151648071318855,7.051747626469851
3.553688484719296,1.5914371009529826,8.304242732400539,7.1927170712902155
3.5670689040254286,4.933593696988014,7.124328875557707,7.154836792532437
0.1632850268370789,3.865567828620823,6.685690501295323,8.004554361962763
1.8523232523618394,9.967016778714635,3.3095230915063274,2.441633264675846
4.0125950080360875,7.696195037869055,3.4670486459218104,2.418578988728926
9.292914173027139,5.82851268091193,2.555715025107953,2.012642130540783
0.9961493022127133,5.478350581469256,2.7393310004305778,6.529286897133228
9.453015334790795,0.49995991410820007,2.2311854611465303,1.7877454716341497
8.694885305466322,6.767315329538038,3.230196091087123,1.8083831479014751
4.541623969075518,5.654301750406749,2.383992172900161,6.769410096450583
3.2670088176826004,5.1590015674518845,6.989228482848655,7.114774318525524
2.3274412927905685,7.66444680307449,7.597969861033229,7.44666456451111
6.144647064768743,7.829903978765995,7.896974320100077,7.320550211439193
0.3307459147550562,2.1669065247173314,6.588887626074675,7.56874677125801
0.15606064446828216,1.846492162518495,1.971084600030488,0.9418011260769567
4.287957224982378,6.596665366437541,6.192322708026665,6.82361742058057
0.6807407397472021,3.3080234925059093,7.04135769523649,7.482187326966207
2.519409882460929,4.547791531454384,2.666152985218035,5.668209872275692
2.2116091534608384,0.44377326698751607,2.7100295119858338,2.9148342291927056
2.5319119372285193,4.229389412275808,3.19212765064296,6.585084264602837
1.3105523121525775,9.418489703467511,2.894749272255818,1.4516628432617424
0.1203622289765427,6.8766859614929,2.7084005035531677,2.0295298844850502
