Arm length (m),Ball weight (kg),Ball radius (mm),Air temperature (deg C),Spring constant (N per m),Device weight (kg),Target hit
0.2822598586513716,0.3474842153450844,86.27192266997203,12.0,644.9383086622177,3.248941336434999,1.0
0.4440208492399571,0.4002403153170082,86.3283835705796,17.0,350.51529348554567,4.032053124034661,1.0
0.2810104158548371,0.37665591628024503,35.00520225160625,16.0,385.5628660165669,2.219460819269197,1.0
0.18794728517886136,0.2559228863805564,41.25263047447149,23.0,1465.2108361501903,3.1247262146883146,1.0
0.2451459869395332,0.19613233290603516,49.668877020751566,17.0,841.2132761208834,7.223725363352213,1.0
0.31698873075708595,0.39666719777923787,107.1903012495345,17.0,695.2934278950347,1.509701806409493,1.0
0.3068715565729387,0.23727894297082813,28.776541946846617,19.0,403.9441930526484,2.1179304499353178,1.0
0.3031110583436104,0.25427133187036394,76.38807027378262,20.0,471.5985037377601,0.9551951970703322,1.0
0.3308890759006202,0.34335200709973324,38.327175588925776,24.0,665.2994154503858,5.816608473134439,1.0
0.33787349524976207,0.3341922831567544,40.564405956311134,27.0,486.0970390362723,4.470580353283664,1.0
0.3380939275863188,0.3235663167767022,85.5538698943055,24.0,567.9342587663743,4.057402555223787,1.0
0.3091458524220953,0.31634459481785426,98.40419668181974,11.0,623.0181646853746,0.7581138180872842,1.0
0.1542890416928754,0.360710936002231,32.13666536303302,13.0,1158.0757183728147,7.710069991354529,1.0
0.3945000324815501,0.29023647515176887,81.95798904453937,19.0,308.57652238163115,6.830580235024226,1.0
0.225554755283343,0.2936663921754487,36.53778921255771,22.0,1233.5277731143244,6.652805810882465,1.0
0.2244891581845347,0.6130757872736892,77.78592064335342,8.0,857.2756258942942,7.064131066531073,1.0
0.39248359461762444,0.24682506348116137,55.84461058062364,19.0,368.2138078041035,6.327688706963247,1.0
0.27052014160608817,0.28356733237574383,62.60207519010877,29.0,496.4551241594878,1.5457817552885667,1.0
0.3980670308234561,0.18722547615458351,28.60330174365396,20.0,229.5021327270832,7.786193232340149,1.0
0.3676516385982438,0.2057993350907198,50.33083353635517,20.0,424.75675019117335,7.502888547051196,1.0
0.2503941163780818,0.28163007105701066,58.00716559074243,22.0,591.7625933929993,5.720578335342298,1.0
0.38475110091820647,0.39368556280224853,54.70529515678308,16.0,615.4434311977657,2.69008007396057,1.0
0.3717316211427672,0.16631741552039303,27.12230867852696,18.0,302.4323568452016,0.5083333129295968,1.0
0.37837095273066385,0.26878555656624525,69.97005968938574,9.0,374.39680018740466,4.143963270603035,1.0
0.3431760761037943,0.2927310677396557,76.39812193354422,16.0,463.9431133549613,4.96102604402927,1.0
0.40102860603046714,0.07722244240033992,22.695454090301773,20.0,341.893047151854,7.954859923719145,1.0
0.5103208123403279,0.25264267638632026,33.84738247449796,12.0,182.70329599042364,1.4968627778728756,1.0
0.31576048773052684,0.3564572100350175,40.3337847825098,28.0,839.3015769206093,1.166150731195943,1.0
0.30173003377179797,0.29975081515961116,38.650640516685044,16.0,335.6409820275703,3.697388285024298,1.0
0.37079991109531873,0.4012400901235281,50.1967047805323,17.0,346.63794518890063,6.132171667004465,1.0
0.36061809044492554,0.21897915543567703,37.468215444367786,18.0,669.2968289345412,3.0505274713125936,1.0
0.23952465260904135,0.44875967272053274,71.31143210454496,16.0,416.51499126345595,5.467701895182303,1.0
0.2814016174749361,0.3808076430987247,88.91062392070438,16.0,718.6270723184757,7.170787899506733,1.0
0.20351133671907076,0.15089706716494017,31.003421090647105,19.0,596.5875401884504,6.448714933275127,1.0
0.3360276242451862,0.329356485805887,65.3108548410676,13.0,677.5622245116278,1.2619689389301922,1.0
0.45325679787253287,0.3960057392120445,81.56975957826049,22.0,401.60114183570425,3.8455649535725276,1.0
0.3065142949155576,0.3436604882180693,57.220343299268784,17.0,390.9733831871973,0.7849449081790617,1.0
0.40650040073453547,0.35506984692512455,53.29136580231143,18.0,289.52641689483335,1.764787433273301,1.0
0.5546015360135452,0.3751476884920148,99.83498097591851,17.0,176.27900398125828,6.280332698883575,1.0
0.23269009869004253,0.3023514279757429,38.81924513497489,26.0,626.8862892494358,1.8056984887773704,1.0
0.32153565990577326,0.25326228787667143,36.05992808655239,19.0,822.9020236281393,4.691105369823421,1.0
0.39968594314406763,0.2803739647930295,33.76794741184172,21.0,294.6262156123139,5.112338646475573,1.0
0.25815202026283385,0.1901679863514767,26.472564418373224,24.0,472.8237100660169,1.674772527461724,1.0
0.33913473880013456,0.4193072206573116,54.769239647299436,13.0,344.29658129005895,7.36116621913812,1.0
0.3280138847634913,0.26451754292695673,33.78871174129509,15.0,405.41192845841164,0.9387638557789384,1.0
0.2811216245441764,0.40074430379292814,46.81327263461746,20.0,457.9150147233714,7.394259435955499,1.0
0.46170681830150684,0.31770448781074745,68.04940410165887,25.0,358.4765809442283,1.3534954037052678,1.0
0.33825345078714686,0.39746569949831057,52.78759432758554,24.0,484.9819073084015,7.256524875065816,1.0
0.10085093754243073,0.28233984204446594,41.4619309342295,13.0,1560.921468039523,3.2591819521279506,1.0
0.3494185172467344,0.4337978251883286,91.24672111009794,18.0,499.39451488304024,6.4238059235220035,1.0
0.2888460752749131,0.3033514520364767,29.37470141024241,24.0,436.06473765836057,3.456782264360035,1.0
0.3082419006952257,0.18562674458682316,30.845554891266964,19.0,430.29997194888176,5.998673622881777,1.0
0.323981490502508,0.26425280160448794,65.1292082223875,20.0,480.5091476817881,6.892930665439207,1.0
0.37439397997143137,0.38507360700007875,47.77390831906254,19.0,680.5975106116604,4.4407915893216074,1.0
0.3223334030223866,0.37556258441951157,57.97817045384357,24.0,398.2941101576952,3.516046752876482,1.0
0.22956566319609198,0.2829555272527459,50.46544114057926,14.0,532.2929676125133,3.4597448010299834,1.0
0.5840757586696489,0.15082603047131896,32.177300565644714,17.0,201.42770596792656,0.9244382214994438,1.0
0.33171818768202915,0.40173869884716024,45.382420548371165,23.0,743.6553819512329,0.6111178780789233,1.0
0.2921909112387369,0.1281630254262469,18.937677987489856,8.0,850.3118243038471,6.076776006977313,1.0
0.4011720634931247,0.24385334378182955,33.63838252305622,19.0,570.3330443525048,3.6154961255176468,1.0
0.160297871046482,0.4141369731252662,128.60053588932078,19.0,357.03098569800494,1.6331957632410345,1.0
0.3270456527448088,0.43564732509564047,36.574636604031525,25.0,491.789362633028,7.036527478162771,1.0
0.410539619101962,0.25712354450212305,34.830869732167685,22.0,508.2364875837411,5.283287941722221,1.0
0.214479932116857,0.23131088239649777,54.88136326676541,26.0,807.3603762718836,4.058783362672052,1.0
0.31994792655136245,0.3576037475713313,46.21266157007011,24.0,414.4530457563874,3.177387449404323,1.0
0.22032369705189914,0.4500479909137761,69.1567164209695,20.0,680.5623959300115,3.085597447827151,1.0
0.12535399707639144,0.270878207872957,46.25746637359614,20.0,792.9918259098472,3.285652105787789,1.0
0.15412285613577983,0.2768036399120105,32.687940004453964,20.0,1167.63760819247,7.149157518969646,1.0
0.2030504924634063,0.2972561558341105,32.25086749091177,16.0,1237.0832529496927,3.339530955578237,1.0
0.3434796516177244,0.2751359889177414,32.82364081524227,17.0,357.61202299986104,0.6448732328587508,1.0
0.37123994443218367,0.25125448290816066,43.727359328221844,17.0,536.1487326188737,1.587002687419005,1.0
0.5555563710162339,0.26958167320118703,32.86068675496598,18.0,211.5764430608242,3.09656176967228,1.0
0.3216457707570892,0.18373980229417727,18.604597819101176,16.0,444.1702504805623,1.7476415056485755,1.0
0.34949950633632415,0.2826412671563085,27.45741547138365,18.0,390.84794523994725,6.672360962046202,1.0
0.38548553303117294,0.12697559260843155,27.50981006773793,22.0,433.8326605970206,7.990487080653265,1.0
0.35338478089632397,0.42272053262699905,46.247288328284554,14.0,608.9878550078839,3.00622265647211,1.0
0.48773451192642325,0.21896972566127249,21.9317847823903,11.0,219.87278118855158,4.138897611061681,1.0
0.4884098329744789,0.4036348933333099,47.84307503609092,22.0,211.01842485036846,0.8571362538606657,1.0
0.23942582435499432,0.4804433150684045,147.15480470786247,19.0,320.57114586678273,1.95848085426016,1.0
0.27078793223180314,0.16594500929220574,23.88186477806337,16.0,467.64834203867673,2.217953791578311,1.0
0.33764616344525816,0.3221352802377065,68.17473361410443,17.0,592.6927758003658,3.4061218561146633,1.0
0.21373879337805177,0.23567971548358235,32.4930936155021,17.0,686.7017739346319,6.6981245729379495,1.0
0.36312596659277235,0.2705022586495709,38.221935027920914,23.0,441.42998538642615,3.494077040163178,1.0
0.3197215145188275,0.24780380983520142,25.148714049313178,14.0,669.8050122779078,6.060714571511002,1.0
0.38950186077185495,0.207295712400985,35.02301660021043,7.0,554.6085796852835,4.464424149640857,1.0
0.5143252969132286,0.34988615223793323,43.53175026482652,13.0,227.46424512409175,5.4773690353500655,1.0
0.2499038479513385,0.18962758904992674,25.477409712146276,18.0,767.3712429375786,1.9791783175071263,1.0
0.29129791551381845,0.31879646649620896,30.744871284287704,19.0,778.1078122074574,0.7910885634816196,1.0
0.32992241765608776,0.2087675446908165,35.41642116325136,29.0,678.1254126078131,2.3500284593148884,1.0
0.3127372160750171,0.5370343144280701,55.872077727732545,22.0,825.9914591283759,1.2592449856957495,1.0
0.24365051644727687,0.2901348023370077,50.39582079047576,16.0,1079.3186403056545,5.770011406878908,1.0
0.3887797279409138,0.4114280317097684,102.1837225978473,16.0,335.5023638458734,4.769191409087483,1.0
0.07871702890880736,0.2523432367940529,31.01966092395169,22.0,2437.9479994219605,6.4526633554800314,1.0
0.34280473869292244,0.2914969294088989,63.05157623089052,10.0,440.1902367151714,3.519472951356808,1.0
0.27496483991559,0.4021815317189573,86.63921948536999,20.0,816.1964967444796,2.4536912405189364,1.0
0.2940447641317311,0.16784696078204844,36.705495268477684,13.0,426.19609816602485,6.957806416137203,1.0
0.2900942692111891,0.27954011353463365,30.401459935888884,15.0,846.0363194557425,4.741478936363287,1.0
0.16464845538298475,0.397814555143203,83.2207474768829,18.0,768.0342386337468,4.046740978770533,1.0
0.19300506205579732,0.3583946718847151,46.518896147899255,13.0,1434.2334931320506,7.185078117937665,1.0
0.3960031553487232,0.3440682808253052,58.97470811704183,16.0,590.720153235259,3.1085942253227334,1.0
0.33506530349061275,0.3238572929469863,55.82066888653262,20.0,687.543470604509,3.5667665085427323,1.0
0.2902782067710875,0.36530541569577724,50.927790628452236,23.0,445.775472292947,2.4308343378379824,1.0
0.36288717234200635,0.2882136078336861,67.997067025012,20.0,380.075777353081,1.4953063961391457,1.0
0.1649037052926571,0.3757200618549818,46.92894411837004,13.0,1017.8457462938779,4.781720587962882,1.0
0.3111159910885246,0.23339078720848155,28.031386908997174,15.0,511.16928632932843,7.410065990266041,1.0
0.32762899976939663,0.2949521229145943,96.5941293435253,18.0,526.9222769565553,5.366017316939203,1.0
0.3810814346719433,0.24044875524013398,35.511272415562544,15.0,608.3910793757285,5.478953176384938,1.0
0.2825049271403215,0.22960094214266444,54.86842160889412,15.0,692.71495873016,6.938178950980072,1.0
0.3618092923335834,0.32935697189559066,75.74738645804372,21.0,474.463979770333,5.750907868604926,1.0
0.30537807056636346,0.24892311480525564,40.90053664339559,22.0,700.0061764248891,3.3195532270831603,1.0
0.340833031559481,0.4577575073151441,104.28826508759614,24.0,497.14715342954196,6.524938313460795,1.0
0.37938087492697126,0.524820104592383,107.7820487633184,13.0,615.6813855907673,1.4299802837271989,1.0
0.437353380524783,0.4370609812152231,48.49627217774753,17.0,468.34459103389855,7.036017037578842,1.0
0.3112953929639551,0.39919548427596724,46.65675693493859,18.0,570.4663724492617,4.318563971343151,1.0
0.3708758423831538,0.3651794518396998,100.87366976691179,7.0,442.82108696263987,4.593660886909563,1.0
0.32543578496021824,0.35745906112459463,90.64718130142288,17.0,588.4800736543149,7.42006701806376,1.0
0.2259352224345509,0.17250001168756,27.3885558263037,15.0,229.2258724235306,5.620099169827305,1.0
0.416167700022623,0.11371894210545878,18.20816329939722,22.0,377.4046466820134,1.0862636358630124,1.0
0.2574110683128106,0.28558400658050737,36.278284842876175,28.0,475.1370168359247,2.3967952366195613,1.0
0.3505441509214071,0.2824330490602749,34.5688830773899,15.0,709.1885645848071,5.83074878594027,1.0
0.2592072593874226,0.5475069984087323,64.95615220796009,25.0,548.469348224217,1.1984078485576803,1.0
0.2102689351055734,0.2087496409015192,78.57105739417813,27.0,379.4502757853967,2.459725706942078,1.0
0.45773397297854934,0.5462786885225043,62.116340223531985,23.0,285.8193854675211,2.4776531589182484,1.0
0.3096743804146985,0.2051577226107745,41.56898127332751,20.0,358.6712608971981,5.807814240028395,1.0
0.5541130557717758,0.3120294548889053,70.3027289958097,16.0,303.4056456949641,0.8871746754656041,1.0
0.41561322837002385,0.14708562958338284,26.079090743329797,13.0,550.5368437348017,3.087358563440782,1.0
0.26105157552257025,0.46460455098869957,42.454279312944806,20.0,596.4320916826829,3.6977969511789404,1.0
0.10436772389821329,0.28373298152742704,61.88566140819974,16.0,1631.6738929631817,1.0496959757014288,1.0
0.26279031852671564,0.1728306463500558,22.830810299555452,18.0,1014.8883616974133,3.938011537042197,1.0
0.2551427257223231,0.484483723431649,56.29693594332849,20.0,516.6005722484755,4.485557944533964,1.0
0.44407654283248665,0.11996035246349838,27.733066355048532,18.0,321.4168471590123,7.781139147913672,1.0
0.5297143015001124,0.3834016031956002,117.41187036687275,17.0,247.78920817322657,7.051386356269244,1.0
0.28925061225912263,0.21280072230076677,33.05473969186784,11.0,979.8554306451889,7.479148915071327,1.0
0.28293362786659815,0.3587877026648906,67.51775866187532,15.0,790.8560029801909,2.5304747623408628,1.0
0.3239359414795317,0.3942655701349732,64.62933910418388,30.0,367.65331910007785,1.6262542986563575,1.0
0.17102701429280037,0.3096300440260968,28.295992382539374,22.0,949.8044035763119,5.288692730080974,1.0
0.271617422935241,0.4260888993498026,57.433933071254316,18.0,482.6919316033154,2.011436628260415,1.0
0.4436694021086364,0.2955388080672957,33.38132590302928,11.0,101.01956749262601,4.898615647014477,1.0
0.35021362885189866,0.27132689518874836,33.71617498692321,18.0,346.5150904896838,1.967936260131455,1.0
0.16879551663622427,0.18939291532940777,53.54055134156269,21.0,1247.5050034952476,0.988580198597798,1.0
0.43362713413743975,0.12572986326589713,16.703767325501083,26.0,441.8085548546912,3.866931485972881,1.0
0.20650796761770895,0.09237098730079497,23.155936366245683,16.0,1223.5628911347894,5.273373534964021,1.0
0.28204123196767555,0.36401457570629736,102.29476388624909,22.0,590.3069312837455,1.2060099931431552,1.0
0.3279697952430701,0.2576780812398993,65.63474118416269,19.0,464.46718869540285,4.622885335824908,1.0
0.33275337951424466,0.37863697572813027,45.95913516590807,8.0,453.48036393290784,3.776261642239591,1.0
0.14317026081226217,0.4825276029256579,69.5587621150991,11.0,816.4892401449572,2.4143141940929502,1.0
0.2841878974738877,0.4045337801331358,135.00767375385695,20.0,665.9301431822182,1.7890841233366788,1.0
0.25685747449445095,0.1872812728452362,42.78524383264944,19.0,935.5978299241514,2.2574446225366724,1.0
0.3525721697131905,0.2571237499096341,30.770136340607717,27.0,516.6157536861944,7.2245865858165335,1.0
0.35361158386312735,0.25426068918538797,38.968149173262546,18.0,664.3129653161086,0.7390283765630546,1.0
0.3963313935328381,0.42400207337858103,90.34008887970657,24.0,240.19169101487316,1.6061338041712219,1.0
0.3038595053049158,0.39531771474835425,37.774481510367835,19.0,836.6267362711943,4.386274025010522,1.0
0.2774967121871962,0.23125405869120236,48.35629443274379,18.0,503.64264139069536,5.619806870646526,1.0
0.30394976819607283,0.45860289900219,68.79823167472557,13.0,353.7071596560562,3.577397648951241,1.0
0.23848569317174173,0.27033166716073825,53.663843010477095,25.0,730.6815669408398,2.3026837484634894,1.0
0.2559790674782192,0.22346518507946267,26.72826941580046,8.0,615.205404969355,2.5576057248766717,1.0
0.12221224139876484,0.37682871582960914,67.90331015393431,23.0,1945.2011737837854,5.370489600836953,1.0
0.19012628143282098,0.17539880643328792,30.238890745104044,11.0,658.4504412029081,5.846763630985608,1.0
0.18882068464114035,0.42101393393665104,88.48943605166588,17.0,1429.2100337479706,7.7771423193830325,1.0
0.15412978875247835,0.5637439827201319,122.79088355597665,16.0,962.2398229027602,5.776308571260927,1.0
0.2440058421251551,0.46781009643014076,40.22849255234513,19.0,874.6964625753998,3.6643659919120166,1.0
0.21043955103814915,0.28925836005526945,38.806496205619275,24.0,1259.959773273682,2.3415463669441996,1.0
0.3501793918736388,0.42810633667153397,64.44400865344937,24.0,667.1821389136649,4.509790748796302,1.0
0.26720479083359,0.4487657854728044,86.77684465363733,10.0,671.5854653888429,5.949246434479306,1.0
0.31389401353738616,0.35343870005049105,40.64741791219292,21.0,752.0994111141957,1.3744401589614768,1.0
0.33314218409617696,0.4118735906266804,110.55712664109087,16.0,471.152024591887,0.9485689627498104,1.0
0.3903009570912645,0.27530127507804353,50.683963376990434,15.0,575.2532850342263,2.181186837172001,1.0
0.18499644796515954,0.3030209999466025,64.9326087147061,11.0,1062.543404869511,3.64435490146732,1.0
0.10859942369773672,0.3784971590367513,50.97470245003496,14.0,1157.7526696674938,5.5038081305083235,1.0
0.2545884750034709,0.23061360769499573,37.58788268671182,15.0,998.6436432165491,0.5685772027584177,1.0
0.4177416830690219,0.41810682853387926,77.2771670285613,18.0,207.00480550909916,4.539172018160069,1.0
0.3354485002112802,0.2312665977184758,53.21376951756797,20.0,613.3434251279859,2.681560060999997,1.0
0.41513677852962744,0.35875499755105633,59.44207109776271,21.0,557.5340953285375,3.0126162813259403,1.0
0.1926285354546331,0.2510980371321128,39.5270444173204,17.0,666.6426192045992,3.7492245939592164,1.0
0.2707993628719435,0.37428114253089384,51.187600943042604,17.0,662.226532678783,3.9501859317225163,1.0
0.15971344731131806,0.2562819641503791,31.699848364548572,18.0,1615.9167226301026,3.5133541068313527,1.0
0.45057044625053344,0.30679462466128765,51.71687638762077,19.0,457.97134517190864,1.155448125117026,1.0
0.33650828870676297,0.24644773519501517,54.30980921879433,15.0,492.97023363457754,1.693577825714737,1.0
0.2180245618589757,0.3384004892975601,92.26517934157799,13.0,836.7160965591621,4.200195272741011,1.0
0.23001319490276098,0.23768265080223422,28.73073027355427,25.0,648.1200015734144,3.399175871465617,1.0
0.3380424042804011,0.47757985298766936,63.316403272035416,14.0,509.8831969078527,7.975262584035977,1.0
0.3471297670213949,0.17250923702995768,23.46207479582164,21.0,434.8934143201127,6.272146278401791,1.0
0.35005731573307597,0.29128657795829005,64.21849785674006,15.0,573.0648353410472,4.8713845106839475,1.0
0.3203548769350274,0.25490734633563567,39.108238649941484,15.0,173.38353479509433,4.608762936101941,1.0
0.39716620962076177,0.3324758407642612,70.07424171436205,25.0,303.0565265035242,0.87496993558115,1.0
0.3543239638215209,0.3196322890728642,77.52971364221051,18.0,621.3926064323433,5.575486497153528,1.0
0.43573893912512723,0.36343322631161146,58.84713186647633,19.0,221.70757123718312,4.740726312805062,1.0
0.19903373637805477,0.3517761850869655,85.9129920634638,24.0,761.1349070345966,4.3692511755889125,1.0
0.46208110804043556,0.2046173393032618,24.684163109365194,28.0,443.4607087742355,6.248335102305868,1.0
0.2472275956537906,0.4803342218513085,93.10884656686133,25.0,426.819339125092,6.372427984074497,1.0
0.3837221607364411,0.29958630472313347,57.68780807859046,21.0,304.4192616665979,2.1251798935379984,1.0
0.4899011295454681,0.2531028832146492,40.19926151601428,23.0,193.91344394700218,1.8848691218888711,1.0
0.3055552731374448,0.32449021235543385,79.04474422991791,19.0,601.8718433878771,5.447499024828156,1.0
0.22585319625772834,0.4610116996783578,57.7595097453787,10.0,1260.6884820619275,2.9810176193794318,1.0
0.1988084488176205,0.22922433107719598,28.835343157618077,20.0,838.1036686732251,3.910843648590788,1.0
0.2813346152679102,0.3263507701276963,102.0931327985602,21.0,742.1111873018713,0.8328299502406371,1.0
0.3821995673075769,0.34681793729932237,95.63406074198154,17.0,446.89534947946447,3.672042059206856,1.0
0.3262634212145441,0.17302711789354108,23.963420455941915,16.0,371.7911113903252,7.563867277600633,1.0
0.29482612870259095,0.21973552370549132,48.920792893459314,30.0,700.0186548620526,5.657514471119675,1.0
0.4096767285368816,0.32419233529117397,52.35307887090704,14.0,220.19720197428165,6.645541232774773,1.0
0.34631964539745513,0.2664496791009604,47.32923613169475,19.0,366.9878536365305,5.206435357207854,1.0
0.07236422826873956,0.45709450361531506,92.85229468903712,22.0,2191.3872223749822,4.888313077280166,1.0
0.20994235934632852,0.18005440671713646,24.295728541585106,13.0,993.1150510270998,7.781412159698052,1.0
0.3450292914989761,0.2960122587557796,38.06264320147969,17.0,459.81609432574703,4.172854087218264,1.0
0.42675552026085434,0.350567115167156,62.213489598090895,21.0,478.22572285316005,6.4272647225274495,1.0
0.44029025798039106,0.21720659248476326,33.079341132331734,15.0,516.7450356685143,2.235582208436676,1.0
0.30410192642557043,0.2699166331489533,25.121734945275975,14.0,685.1498420334071,1.264708509576209,1.0
0.34613499897981864,0.29167681791295813,38.10763768491533,25.0,344.87480256376426,1.8599524406386667,1.0
0.38826644798305077,0.260672273103577,24.818227830304437,22.0,202.84529577052749,3.0672808765405373,1.0
0.11813711667265955,0.42810589226007634,37.89819153775291,9.0,1806.6612523697331,3.9551214164980166,1.0
0.2282137759372107,0.26705114705446664,49.97099242537322,16.0,1248.2211785517916,7.170402780981837,1.0
0.2879244089909032,0.33586955008148167,69.34415832753037,27.0,561.7998798952277,4.944691484402247,1.0
0.447677047069668,0.2497363367539795,53.33962867449665,12.0,336.5421541892636,5.319575695686101,1.0
0.2924418409678989,0.14050689879420353,21.41036600856981,25.0,630.9259561557517,3.387117851010502,1.0
0.3768886707373107,0.06718541139108357,18.03071389259559,20.0,264.4471408089458,5.522149539666118,1.0
0.3481044934671363,0.34360414645748905,79.13224457841358,18.0,453.4468958289345,3.53086959329249,1.0
0.3694674319736795,0.31007651557341864,83.65614817096886,10.0,410.5705915937533,5.060518363132149,1.0
0.1409539511978919,0.3745242438044615,60.237829422870156,20.0,864.4857838137896,4.5185750358368795,1.0
0.22307882632375522,0.3101374099110283,57.5133429547259,18.0,1177.5223168436974,2.8092990654096375,1.0
0.15169345977493592,0.4361960886068046,64.84108500159805,22.0,1695.1806853118878,1.127018595437996,1.0
0.05812557964756991,0.24705085786958728,38.701262200062544,20.0,1507.1174186669764,1.4195294082443817,1.0
0.2043202057994086,0.4175571472878403,96.5060380792671,17.0,664.8903733045264,4.811792343816998,1.0
0.15179628303632345,0.1405395443584839,33.982492144243764,25.0,827.3256283906024,1.0483357101279238,1.0
0.23525466692002978,0.3513821915918733,33.28395412099568,18.0,1156.005411295993,3.897916764194802,1.0
0.2507903527376815,0.21986572522997855,42.113281800475015,21.0,948.7958158660466,7.2429570315648055,1.0
0.3666706241669075,0.21846056262773128,26.517777408254606,25.0,359.5323029763374,4.869793054781377,1.0
0.29565362891359437,0.33750778413203075,64.58938289105748,18.0,401.5499950298092,7.824972195039431,1.0
0.2500957567582552,0.13254367360007593,31.986918967257402,11.0,573.9923140709989,2.659106171490817,1.0
0.40992600564889187,0.4342304950626906,110.70253688315586,24.0,345.6990291003586,5.374350751088834,1.0
0.37525291741821554,0.4585306788714013,67.24372884038092,17.0,466.5876827093886,7.510661716965551,1.0
0.1396777900062198,0.3758236188965628,87.54548470972402,22.0,1112.392405616499,3.1205318949146212,1.0
0.35581198407249,0.26055053773835135,50.9195994868458,17.0,365.86015807298213,4.501854106611106,1.0
0.4307629050287278,0.3958026790427163,95.06790308124316,16.0,309.0157225875515,6.853838533518926,1.0
0.13728083492510942,0.057434008178613265,12.196599356045851,17.0,692.2918664536312,2.9850101371865905,1.0
0.20115145858501207,0.2658315413843108,42.24344897767313,15.0,626.8839177119377,0.5671515290376192,1.0
0.2620216772301109,0.31358854370963474,28.030147602816857,14.0,643.9932494884766,7.926691388330893,1.0
0.16026087983439266,0.3363741259784975,125.37786669217013,20.0,870.9100686174636,3.545919324427949,1.0
0.2638497668335171,0.3239609477125624,30.717281589591973,16.0,601.618427420164,1.3210624794443036,1.0
0.10945908785664935,0.28886075592797095,64.73392534102314,28.0,1786.908757394699,6.020206005440492,1.0
0.17049307131275115,0.20149860213175275,46.54283917015755,14.0,1418.6292349289695,2.9379462185652905,1.0
0.2743558436776285,0.3966733805515975,71.35133487461644,27.0,430.73931869812975,1.7634254819263533,1.0
