Arm length (m),Ball weight (kg),Ball radius (mm),Air temperature (deg C),Spring constant (N per m),Device weight (kg),Target hit
0.3107127847468597,0.306422777526284,0.15128229146172803,15.0,58.6892901707576,4.898847011075624,0.0
0.31881214964167665,0.3890861502158752,0.17331706263187827,27.0,299.103130769217,0.6508065964062016,0.0
0.15612226504636462,0.37462177748951764,0.1653264172902314,19.0,323.53643242262217,6.717050219130223,0.0
0.3227847906060531,0.2968429088738072,0.030552048590173846,17.0,296.1707354058933,0.535216071444103,0.0
0.1969828159684891,0.29246336449025323,0.09729042755247312,18.0,295.3648026950143,5.583624025971726,0.0
0.23238037800831388,0.4321583141275983,0.2633208644823727,23.0,211.6559916452038,2.5250597989412364,0.0
0.34439955770193986,0.41264974045825886,0.24411585046634207,12.0,112.28915212253855,6.013955165919461,0.0
0.25288408810186774,0.13277688800195775,0.04811788743242893,26.0,545.3464687142214,7.716414088380787,1.0
0.4513439870078404,0.1407594262943542,0.2510635368480766,20.0,69.99391068486287,2.3656485763996855,1.0
0.42920710867535933,0.21537793796438412,0.4063494043533301,18.0,511.6837067642207,4.821180008133776,1.0
0.3185050654492782,0.22064546017002978,0.2905476417423264,21.0,273.02185395946844,4.940314484538793,1.0
0.30724349640222576,0.1981474127412769,0.10921508962443206,20.0,322.8602805286127,4.7918892934315505,1.0
0.28190355733059846,0.3372110643262288,0.22401654568488155,17.0,401.7541044767549,2.1731122448046376,1.0
0.33238141037043456,0.2636295552866027,0.06949026841005236,18.0,449.6294254109667,7.645617586377387,1.0
0.3470044379992978,0.430612462176217,0.01359004426608342,15.0,167.56441277453735,3.853440339632205,0.0
0.2745673788738314,0.4552877765517057,0.07329395688210764,22.0,334.08213438411667,6.848065043533459,0.0
0.18357786562965284,0.3071316762502407,0.03785810674778419,16.0,226.70688759038245,5.7460945648812825,0.0
0.3256729439697863,0.47834579486728934,0.15489062659168074,14.0,83.59747718351343,2.7307771314135025,0.0
0.3176871481966225,0.3124214310140723,0.09730462311006428,20.0,97.24413327155068,6.603483647768579,0.0
0.2325877821572658,0.26652093532500987,0.2508537677072684,26.0,234.8888652116779,3.4737930563523847,1.0
0.29455974191663564,0.31647857392939144,0.03701388292044452,19.0,452.0615566950106,7.108273978333711,0.0
0.21832406932216727,0.40448600019930664,0.17271123610160463,16.0,129.0138461392973,4.85954654476894,0.0
0.3602663028724796,0.14855390273001023,0.1802535781077088,21.0,297.95521549581605,7.113015213911396,1.0
0.31571673596570593,0.2891400677775544,0.18193867323885782,29.0,198.02579912457233,5.6939869255832445,0.0
0.31848359132331977,0.3397405660316871,0.14580472450163023,12.0,362.2703243520448,5.939407098647304,1.0
0.3724623824474142,0.3463084665238542,0.20712587234214658,21.0,248.05220282934218,4.259932864450267,1.0
0.5191634136593477,0.2731563656677089,0.04783679833878907,20.0,217.3579146350121,7.670627260424179,0.0
0.30395292422715603,0.3588785742643471,0.18348901045250826,25.0,345.3060257692278,5.32992649422228,1.0
0.3588530015543284,0.3392121617950863,0.18660713421607153,24.0,228.79464572479452,3.6789128641863478,1.0
0.40862365173954485,0.2508091886527606,0.17221213086210088,18.0,371.90691607179724,5.047949105959432,1.0
0.2906654845571107,0.5281598628938775,0.15660411517826894,11.0,123.21828259902344,0.6439489873200015,0.0
0.38974225427830345,0.3539550206031308,0.11880876627676067,23.0,85.1267965695946,2.76181112505912,0.0
0.4254604909326491,0.276881664982617,0.18396079995466003,15.0,281.08527402433873,5.451301531195138,1.0
0.30124170967844804,0.252828096652156,0.20450393555637925,14.0,86.63669940269153,2.6755820540783306,0.0
0.5841767344627424,0.41294089182309157,0.17456137920968218,25.0,454.39628203124227,5.135115717491312,1.0
0.1252749983589445,0.32020597910640675,0.17783765729832524,14.0,232.89276726691583,3.715765257093246,0.0
0.22272892772612699,0.5648112697815191,0.07204372745909714,26.0,109.18123803327254,1.5160554816683767,0.0
0.18351246514072608,0.2664075877047911,0.16829178456276925,21.0,125.08679873510602,2.737117444670231,0.0
0.4148886683738508,0.18573930615477102,0.1822070928847206,21.0,480.97860137048,4.774736830259487,1.0
0.3278406527583031,0.30723015411663973,0.13401396217750505,21.0,353.73242772744544,4.931545709361299,1.0
0.22511720717436007,0.32750674588374434,0.2897092391701818,11.0,453.0044714411513,4.807439366371841,1.0
0.37987616169568256,0.09815493653597036,0.025074567497009224,10.0,145.79966070442728,5.399006148928502,0.0
0.2708399857101802,0.279083148561852,0.22115097017710306,20.0,236.80896788967894,5.390774525012667,1.0
0.5630056824035548,0.27315845586124043,0.1274684929733348,22.0,203.00591758936798,3.7356382657548046,1.0
0.24959052968834664,0.273123646379445,0.1711703106334111,19.0,109.54543957838035,7.224099468882972,0.0
0.40890873058942534,0.2469774252369395,0.23479269406306613,15.0,305.5523486754163,3.256714025359224,1.0
0.1992967965871962,0.17568074569115602,0.20571745952979292,19.0,279.1072606064862,3.7689869394922013,1.0
0.35389986042721033,0.38580380514217577,0.1700761781963749,19.0,112.53932211400587,7.189425162617541,0.0
0.25500978934863183,0.2516159156010324,0.3038353627792884,14.0,126.3778421192801,6.546454917845643,1.0
0.16993700326202002,0.20762985475991452,0.019981104990272884,24.0,301.7518192759711,5.779164376552748,0.0
0.09499761214908972,0.23400657321820925,0.055472039202705846,10.0,349.92993316957313,1.2517016548422584,0.0
0.2714762965715207,0.26276767602530454,0.08411434458154811,22.0,220.4645316613462,7.396119603085052,0.0
0.39818706358219386,0.32086471247130266,0.17194262288496523,21.0,268.2462966532857,5.856809746618335,0.0
0.30392058768412633,0.3768338986360488,0.23364101348813066,24.0,525.5258992397562,7.991352549258999,1.0
0.15838412602385007,0.2146820501984929,0.09341284965581367,14.0,259.80127518696236,1.6208622849349532,1.0
0.44106215439449764,0.2620702602445567,0.1547888880199323,20.0,431.53140078823174,7.010945430261607,1.0
0.34247548702403025,0.17544922719800254,0.17420148410175673,30.0,144.5455169202467,1.7186970100728112,1.0
0.37822275045934894,0.049229999342237644,0.039917619204350795,22.0,100.51870082291401,5.1166967321288315,1.0
0.34471131897130053,0.3255793930731589,0.15858712087171065,20.0,302.4750663321471,1.4286498713708113,1.0
0.5536914198024206,0.46200035175007437,0.1772281778220612,22.0,371.8599331423071,6.860061719916758,1.0
0.3180523992714941,0.3622083253352824,0.2618502458122435,19.0,305.0995935921403,6.55489219043758,1.0
0.21993846100188247,0.2592940043857011,0.19625553041116178,30.0,511.4624490737939,4.7682555396094495,1.0
0.4079819620219653,0.3196479142605236,0.13807189057363112,24.0,490.22538505379805,3.5538747291949973,1.0
0.08171326424457828,0.19251798990049387,0.22853411861916093,19.0,348.0137387785982,1.0187524659135354,1.0
0.32883101519618363,0.2977707641967419,0.26109657811863385,20.0,289.9705301864101,5.730715798584227,1.0
0.2621263552776886,0.2672290746942424,0.1672038970213672,17.0,306.8335225305261,3.901570120085516,1.0
0.4282981210829157,0.22472857679326164,0.1068228266829946,25.0,264.70960918051276,5.915416996027609,0.0
0.30463522711385715,0.35056522298046533,0.1339510852792175,12.0,241.0458701946917,6.997867444464719,0.0
0.22447573584435368,0.5699867164379057,0.13825693950668605,11.0,327.74605254508197,7.816411287521643,0.0
0.31391619729156345,0.47654495064347147,0.2586092326461521,26.0,391.1388017612823,6.918525067944582,1.0
0.16918288821468128,0.3027926978677904,0.1919974350009353,30.0,219.68622216254394,0.5878556313875147,0.0
0.4847414019823391,0.3984114654715862,0.15606781014551735,21.0,53.58477516711875,3.199835483587729,0.0
0.2770100056968436,0.39627074340696256,0.31142209486761674,20.0,51.288243685752576,5.974929218180435,0.0
0.36889461825173525,0.24524619743141812,0.04734128982060672,22.0,316.65851997414376,1.7872225794608039,0.0
0.23707831489660744,0.3743904073500615,0.07436941247170577,16.0,219.97998778749405,4.40777454653097,0.0
0.343961811228442,0.16590079014938489,0.23394200973710008,20.0,293.4246074640277,0.9075349125444022,1.0
0.29163531120649416,0.22947016081484178,0.2521998387202578,19.0,140.80327106520522,1.9999739367230005,1.0
0.4926554635313958,0.3338752870406131,0.07109063056348665,22.0,188.76540359266414,0.6389134584546048,0.0
0.15282584587802567,0.26852123376428744,0.1053368479234812,11.0,266.7134316058514,6.452732775180655,0.0
0.2586698693354607,0.48564786430302215,0.21607649815974564,16.0,294.59645366336713,2.179435160452851,0.0
0.2491033165036647,0.37480404345553453,0.24172806350206036,23.0,341.1036592902203,3.0901376052267704,1.0
0.17689499772586756,0.27179618788340276,0.13653440750332196,16.0,637.618892282411,7.460609700991932,1.0
0.28714344037934736,0.2629420286886518,0.30355891706386784,14.0,129.289928408142,5.783108014426496,1.0
0.38536369770850876,0.3286970608213284,0.10531799227083934,29.0,197.13247095470763,0.7387919714848088,0.0
0.22722483161139523,0.20444687113578175,0.1724763843543656,19.0,197.1718334810992,1.7352061737343456,0.0
0.2987370888347375,0.36956119532945486,0.0971724766431321,16.0,472.6715117141525,5.161088011248227,1.0
0.34544115993062363,0.17246980500545245,0.1348750127919087,11.0,290.62971296008624,4.829214414531257,1.0
0.35498104050925416,0.372301019596074,0.16405594684888258,23.0,461.95609363515734,2.284196160308815,1.0
0.24820236215806493,0.29354052680195875,0.20966886199951887,22.0,263.14356906657156,7.5066049844359535,1.0
0.05876382996340169,0.3514613518091265,0.23192644881964636,18.0,367.80055024065075,5.10474466974422,1.0
0.25530087027215026,0.20874140746620362,0.10878192380696904,13.0,467.96770278838227,4.517246022687187,1.0
0.5069475391670815,0.33449852070881175,0.1878683231593701,19.0,152.7193417782674,4.924324822659282,0.0
0.20605756813840578,0.5512347741512654,0.39277154508574946,15.0,348.75513650818016,5.9759152213757725,1.0
0.19478758329618473,0.26427832475393354,0.3332464133004851,14.0,108.98301523939915,2.839587466097014,0.0
0.32036963058802587,0.34173998603290245,0.14644943557321022,18.0,288.9145818112437,3.486657966620689,1.0
0.30071311920950244,0.4605566949757309,0.2540702936260471,14.0,247.83073909438437,2.073828117313416,0.0
0.2312949597957462,0.3861704144860134,0.33785062555438006,20.0,204.53236058937298,1.8964475441025213,0.0
0.29844179957953093,0.35318854841446307,0.36651509296928686,22.0,327.50862003341626,7.582792924879502,1.0
0.28352551470872467,0.20863107274788084,0.27749883920600826,15.0,324.4127917518009,6.046630962869656,1.0
0.33724843869882254,0.18224116277033495,0.1664465393638898,12.0,304.2179135617322,4.178441064631754,1.0
0.3441779715499453,0.3153432440682459,0.193452309229599,27.0,409.5006262743085,2.2056097097999245,1.0
0.19170397131570519,0.2636764144686798,0.13240652819049165,14.0,565.7163395363721,2.407673613277947,1.0
0.36957065866433736,0.3080941786224709,0.0696130614271558,16.0,137.07422766649705,0.9352187024290671,0.0
0.277991147157339,0.3305656674019517,0.16737935436587276,20.0,383.914367321878,3.758124691685906,1.0
0.23615732937342088,0.24235721611571148,0.3314520408030024,22.0,404.94280675625123,2.8384691149557693,1.0
0.40450456178651406,0.35941030260139195,0.15950535484487233,18.0,197.8134465461838,5.722576166115946,0.0
0.2972465759630119,0.4958556188591103,0.11419196968722019,21.0,301.3580078241805,3.333138794693607,0.0
0.2640034490347129,0.20906590126195562,0.24939317526314306,17.0,151.4160315290191,1.847027581697261,1.0
0.27370640252522616,0.2630453641479089,0.016095892091365936,14.0,290.84850687991116,0.6850904629349842,0.0
0.35287644175586047,0.30503893413200023,0.27997607068682623,26.0,254.38011274617227,1.0043722359743643,1.0
0.3182917729955113,0.42404596739405914,0.024288832565944767,30.0,82.0726513926104,5.595445801239255,0.0
0.36768316240730087,0.1913617999318298,0.18147751773138346,27.0,362.7364498959439,3.9027263341703398,1.0
0.11736544073844755,0.20348518956159184,0.22041503173473923,20.0,554.693056081742,4.524344083315416,1.0
0.4130380221309593,0.09363389871836376,0.1117297132919746,28.0,77.3115243454881,7.225034697802566,1.0
0.291577052107811,0.2659637786786151,0.20263130661314532,21.0,127.48944618542777,7.927542105475283,0.0
0.35546888627607826,0.3780145766021833,0.19580539446556605,17.0,482.1161774314789,2.1267273829885545,1.0
0.43973606466974197,0.4165224708978141,0.36956007021601767,21.0,88.46060794925657,5.473086523250756,0.0
0.4369847446774847,0.3457153661307732,0.13206578182821008,19.0,66.96349648530338,2.47491782552863,0.0
0.16269254470188993,0.2499043020617543,0.022195909347572366,14.0,164.16539293004706,0.6548824959929651,0.0
0.40151197604421424,0.38064716137023735,0.13297010634664944,15.0,608.6394544809264,6.187839903771061,1.0
0.3264719454059377,0.33043185906161154,0.2602588090056956,23.0,212.68558719587833,2.900128631168509,1.0
0.40315225819944545,0.11792944010700697,0.2301175703290183,10.0,87.2109641425667,3.3759792062892346,1.0
0.1421541376355983,0.1871905167384461,0.17722511304738917,22.0,241.2595510808526,4.912378351652043,1.0
0.20092367493238122,0.4611865305196297,0.14226149371604907,11.0,155.101952208698,6.732863414271428,0.0
0.3256726102370249,0.3422205082975272,0.23790995018805602,8.0,371.905965480113,5.217363826933616,1.0
0.21003721970950495,0.17252056114914202,0.24636000741403752,10.0,301.4906928979624,7.044879915855464,1.0
0.26132245930851744,0.3919953108061785,0.05950989596857533,29.0,71.55857844941477,2.5515652611172683,0.0
0.44097727279578647,0.41614349597626393,0.22323234494074715,18.0,273.3417354401447,6.485351254344228,0.0
0.5229973912554259,0.2664965970540308,0.083618017324448,19.0,57.853954497646555,1.8922695822946416,0.0
0.2810381569433005,0.3757682096386786,0.19079225349253892,26.0,232.93374588067303,7.645937427289584,0.0
0.3952466626437879,0.08401006379517793,0.1271198590908093,24.0,464.25990885299154,5.656162072908614,1.0
0.31702094007808507,0.40735767951881574,0.19946300776979756,12.0,239.66334611076172,2.1163075783516883,0.0
0.39398848131424247,0.42751553919198754,0.24784893797462398,23.0,78.09501596998811,7.605279428666932,0.0
0.35321619047787045,0.19752972852362666,0.14693343331206707,20.0,396.82794369346294,5.9814185507761835,1.0
0.1761225415226989,0.33820853995153044,0.46949795118280846,17.0,69.08443237865905,2.404562319462694,0.0
0.42894320419634857,0.2761879456952561,0.018534228960064895,19.0,389.4035972500045,2.0998398302561148,0.0
0.21417939960940452,0.2997470519229173,0.19331373235534377,25.0,296.2119903972276,4.386505354479974,1.0
0.16992022254056824,0.2675119555464932,0.2751911555840397,15.0,126.33835234564265,0.6924703854089869,0.0
0.4198187093813366,0.1767704533145179,0.14716392629890446,21.0,409.4450423908545,2.0560255658083206,1.0
0.2663349918682826,0.49904037030816556,0.09058571928766715,19.0,498.4380154773038,3.685141015636297,1.0
0.38419474527241027,0.2789689150420783,0.17147115554494513,10.0,162.21124643968483,3.3062748525066916,0.0
0.3543372248998757,0.320475504426223,0.15725607614471931,15.0,257.8968952682184,3.9768156827360803,0.0
0.20370123996133635,0.20905994197485683,0.03293874985358635,20.0,239.0392828108906,2.5822152972104893,0.0
0.13990447228405686,0.2063132838875653,0.3931277040381503,25.0,549.7638297236736,4.900882598436266,1.0
0.4757337302283152,0.35125984150754996,0.3254254375341878,24.0,420.6592910455669,6.978917044424236,1.0
0.36935953089970147,0.3626392080151113,0.03632293134754371,22.0,145.8433402129972,1.381488919715248,0.0
0.4465480370578849,0.39779241693247447,0.05415524381024924,15.0,104.27942949150483,4.380343303655856,0.0
0.2820261593464304,0.4203774002493688,0.040926172691846556,28.0,161.98361667902105,1.4905107975886498,0.0
0.4243757958940687,0.2889792459499238,0.15951506460951373,20.0,89.75042359526785,5.876447608944453,0.0
0.4712569587490441,0.2655796936007051,0.20222419015542223,14.0,127.41890806459085,3.4704477710547033,0.0
0.2750995503258058,0.3846813832848933,0.1634197659521314,18.0,393.0393543165587,4.740659838938817,1.0
0.2731359639141306,0.2462560796569565,0.31213151958515206,23.0,385.9034272349597,1.8745987716055896,1.0
0.3093038145295416,0.3971758495897829,0.14233945963632724,19.0,139.8377715532286,1.5863581950753294,0.0
0.29624381647467174,0.3474500287242289,0.1824399645994496,23.0,257.24175195695886,4.160422104867159,1.0
0.06600219177149683,0.42550264345834976,0.23282629391091483,25.0,52.90693488072782,3.167095533874667,0.0
0.20490871663082338,0.37703916888478306,0.17159321993945986,21.0,428.510942858671,7.553239589396098,1.0
0.32806393636422443,0.20455541761088394,0.01845125095857616,15.0,348.94590202951315,6.239939403552239,0.0
0.329368069120636,0.22343663584139734,0.1916568310927065,20.0,185.2516018781704,6.114977148879105,0.0
0.32567313393113495,0.3832485297007388,0.24783222365820648,19.0,146.80067377785858,7.277898048094501,0.0
0.2698574294669336,0.5007055842417774,0.04438971301202251,28.0,126.07269320460827,1.1256682658151391,0.0
0.0966712895197316,0.17771882992169816,0.21572648899590804,11.0,403.7131899385523,4.641443524418049,1.0
0.31230432040045947,0.3123211604325273,0.31004160032724315,18.0,403.4974422705509,4.883570517168266,1.0
0.32137270881826624,0.33816745574804913,0.07488370643577602,16.0,322.9741042716801,7.714522839104218,0.0
0.2092464279927058,0.1574222488134453,0.10060506713145119,21.0,238.53735769218383,2.6911064509441163,1.0
0.3352692273179936,0.35781249963630135,0.04063698489851617,7.0,312.93819918146374,2.3062158493658513,0.0
0.3256358022156526,0.3006877207952562,0.22819807414438892,25.0,203.11757151363713,1.2522045669912336,1.0
0.24592235737292265,0.10034425187843517,0.15686652759527644,19.0,52.02575074356244,0.6232222219360566,1.0
0.28763264611071865,0.4721727978249595,0.15713529124992606,10.0,493.3298377461473,7.471469875941429,1.0
0.38370244296430045,0.22367917809289273,0.24888990282142742,17.0,474.5945459449194,5.524374099431825,1.0
0.32930872770320174,0.1817496585704958,0.260187413296735,22.0,455.0035939603396,6.388646840173533,1.0
0.20686328406794072,0.3520141622211694,0.14574748183384695,11.0,86.65276205093929,2.612975793154618,0.0
0.4567160737328494,0.3657486795904896,0.1855682351861035,19.0,345.83252713052923,4.8980762463974505,1.0
0.41615507346449554,0.38364114036962715,0.23652250096873245,14.0,385.7864578988047,0.9796644959073584,1.0
0.21832387020064556,0.2713996637790688,0.17631320928352384,16.0,218.1659692132996,4.142206969509672,1.0
0.22817902880344923,0.308908566210909,0.13501365440574747,19.0,203.93690782810947,7.831213548083351,0.0
